Gene names,ORF,genotype,nutrient,samplingTime,replicate,intensity,normalized_intensity
UTR2,CRH2,rim15KO,P,T16,R3,9752501,13096339.23
UTR2,CRH2,WT,P,T16,R3,11608001,13561217.57
UTR2,CRH2,spike-in,P,T30,R1,29830001,18921691.58
UTR2,CRH2,rim15KO,P,T30,R1,1,1.471537235
UTR2,CRH2,WT,P,T30,R1,1,2.004207015
UTR2,CRH2,spike-in,P,T30,R3,17498001,12717317.7
UTR2,CRH2,rim15KO,P,T30,R3,1,2.345834103
UTR2,CRH2,WT,P,T30,R3,1,1.93674488
UTR2,CRH2,spike-in,P,T00,R1,40322001,16141340.27
UTR2,CRH2,rim15KO,P,T00,R1,30803001,14036183.31
UTR2,CRH2,WT,P,T00,R1,16731001,6002202.672
UTR2,CRH2,spike-in,P,T00,R3,107910001,28298110.7
UTR2,CRH2,rim15KO,P,T00,R3,14822001,4531980.661
UTR2,CRH2,WT,P,T00,R3,16596001,3691689.347
UTR4,ENOPH,spike-in,C,T00,R1,149250001,59746416.15
UTR4,ENOPH,rim15KO,C,T00,R1,116040001,52876624.77
UTR4,ENOPH,WT,C,T00,R1,137010001,49151978.06
UTR4,ENOPH,spike-in,C,T00,R3,205860001,53984329.94
UTR4,ENOPH,rim15KO,C,T00,R3,156110001,47732253.26
UTR4,ENOPH,WT,C,T00,R3,145810001,32434634.55
UTR4,ENOPH,spike-in,C,T06,R1,67848001,61746059.93
UTR4,ENOPH,rim15KO,C,T06,R1,38893001,42969192.89
UTR4,ENOPH,WT,C,T06,R1,37973001,51453175.49
UTR4,ENOPH,spike-in,C,T06,R3,85582001,53224458.06
UTR4,ENOPH,rim15KO,C,T06,R3,66228001,58731964.67
UTR4,ENOPH,WT,C,T06,R3,55244001,45692847.98
UTR4,ENOPH,spike-in,C,T16,R1,56015001,47456881.47
UTR4,ENOPH,rim15KO,C,T16,R1,29564001,47350949.57
UTR4,ENOPH,WT,C,T16,R1,25277001,54368448.98
UTR4,ENOPH,spike-in,C,T16,R3,57086001,36452102.2
UTR4,ENOPH,rim15KO,C,T16,R3,14526001,18930117.48
UTR4,ENOPH,WT,C,T16,R3,22311001,29288465.09
UTR4,ENOPH,spike-in,C,T30,R1,51034001,46460987.45
UTR4,ENOPH,rim15KO,C,T30,R1,21691001,37789304.97
UTR4,ENOPH,WT,C,T30,R1,16026001,40975674.99
UTR4,ENOPH,spike-in,C,T30,R3,59013001,49433455.32
UTR4,ENOPH,rim15KO,C,T30,R3,18230001,36439146.52
UTR4,ENOPH,WT,C,T30,R3,30202001,52146628.29
UTR4,ENOPH,spike-in,P,T06,R1,59617001,48181830.85
UTR4,ENOPH,rim15KO,P,T06,R1,52157001,43940455.51
UTR4,ENOPH,WT,P,T06,R1,45227001,45772898.33
UTR4,ENOPH,spike-in,P,T06,R3,92849001,89422484.52
UTR4,ENOPH,rim15KO,P,T06,R3,66516001,73874637.42
UTR4,ENOPH,WT,P,T06,R3,94193001,96101953.53
UTR4,ENOPH,spike-in,P,T16,R1,121370001,84783980.68
UTR4,ENOPH,rim15KO,P,T16,R1,93951001,124909629.6
UTR4,ENOPH,WT,P,T16,R1,62924001,100501835
UTR4,ENOPH,spike-in,P,T16,R3,29048001,16969660.87
UTR4,ENOPH,rim15KO,P,T16,R3,22759001,30562375.51
UTR4,ENOPH,WT,P,T16,R3,6371101,7443132.269
UTR4,ENOPH,spike-in,P,T30,R1,77676001,49271246.56
UTR4,ENOPH,rim15KO,P,T30,R1,26866001,39534320.83
UTR4,ENOPH,WT,P,T30,R1,20025001,40134247.48
UTR4,ENOPH,spike-in,P,T30,R3,98758001,71776020.26
UTR4,ENOPH,rim15KO,P,T30,R3,38246001,89718773.46
UTR4,ENOPH,WT,P,T30,R3,43669001,84575714.09
UTR4,ENOPH,spike-in,P,T00,R1,149250001,59746416.15
UTR4,ENOPH,rim15KO,P,T00,R1,116040001,52876624.77
UTR4,ENOPH,WT,P,T00,R1,137010001,49151978.06
UTR4,ENOPH,spike-in,P,T00,R3,205860001,53984329.94
UTR4,ENOPH,rim15KO,P,T00,R3,156110001,47732253.26
UTR4,ENOPH,WT,P,T00,R3,145810001,32434634.55
VAC8,VAC8,spike-in,C,T00,R1,273340001,109421007.3
VAC8,VAC8,rim15KO,C,T00,R1,211400001,96329872.74
VAC8,VAC8,WT,C,T00,R1,268270001,96241158.36
VAC8,VAC8,spike-in,C,T00,R3,663510001,173997584
VAC8,VAC8,rim15KO,C,T00,R3,579110001,177068894.1
VAC8,VAC8,WT,C,T00,R3,820650001,182549089.2
VAC8,VAC8,spike-in,C,T06,R1,162430001,147821784.4
VAC8,VAC8,rim15KO,C,T06,R1,144680001,159843229.1
VAC8,VAC8,WT,C,T06,R1,102730001,139198499.7
VAC8,VAC8,spike-in,C,T06,R3,290880001,180901711
VAC8,VAC8,rim15KO,C,T06,R3,207940001,184404249.1
VAC8,VAC8,WT,C,T06,R3,261490001,216280911
VAC8,VAC8,spike-in,C,T16,R1,177500001,150381082.9
VAC8,VAC8,rim15KO,C,T16,R1,101900001,163207334.8
VAC8,VAC8,WT,C,T16,R1,88353001,190038985.5
VAC8,VAC8,spike-in,C,T16,R3,244530001,156143930.8
VAC8,VAC8,rim15KO,C,T16,R3,177340001,231107450.2
VAC8,VAC8,WT,C,T16,R3,150110001,197054875.5
VAC8,VAC8,spike-in,C,T30,R1,189410001,172437502.6
VAC8,VAC8,rim15KO,C,T30,R1,147390001,256777716.1
VAC8,VAC8,WT,C,T30,R1,87552001,223855117.5
VAC8,VAC8,spike-in,C,T30,R3,193290001,161913349
VAC8,VAC8,rim15KO,C,T30,R3,121450001,242761060.8
VAC8,VAC8,WT,C,T30,R3,106040001,183088150.9
VAC8,VAC8,spike-in,P,T06,R1,214420001,173291981.2
VAC8,VAC8,rim15KO,P,T06,R1,263440001,221939019.1
VAC8,VAC8,WT,P,T06,R1,185390001,187627688.8
VAC8,VAC8,spike-in,P,T06,R3,159690001,153796772.1
VAC8,VAC8,rim15KO,P,T06,R3,131910001,146503147.4
VAC8,VAC8,WT,P,T06,R3,136400001,139164337.3
VAC8,VAC8,spike-in,P,T16,R1,248900001,173871077.7
VAC8,VAC8,rim15KO,P,T16,R1,163030001,216751464.4
VAC8,VAC8,WT,P,T16,R1,104130001,166315809.7
VAC8,VAC8,spike-in,P,T16,R3,317610001,185545780.1
VAC8,VAC8,rim15KO,P,T16,R3,168180001,225843847.2
VAC8,VAC8,WT,P,T16,R3,221020001,258209860.7
VAC8,VAC8,spike-in,P,T30,R1,225460001,143013223.6
VAC8,VAC8,rim15KO,P,T30,R1,149460001,219935956.7
VAC8,VAC8,WT,P,T30,R1,109220001,218899492.2
VAC8,VAC8,spike-in,P,T30,R3,267180001,194182921.6
VAC8,VAC8,rim15KO,P,T30,R3,102970001,241550540
VAC8,VAC8,WT,P,T30,R3,119740001,231905833.8
VAC8,VAC8,spike-in,P,T00,R1,273340001,109421007.3
VAC8,VAC8,rim15KO,P,T00,R1,211400001,96329872.74
VAC8,VAC8,WT,P,T00,R1,268270001,96241158.36
VAC8,VAC8,spike-in,P,T00,R3,663510001,173997584
VAC8,VAC8,rim15KO,P,T00,R3,579110001,177068894.1
VAC8,VAC8,WT,P,T00,R3,820650001,182549089.2
VAN1,VAN1,spike-in,C,T00,R1,28522001,11417670.55
VAN1,VAN1,rim15KO,C,T00,R1,23179001,10562110.72
VAN1,VAN1,WT,C,T00,R1,31213001,11197582.14
VAN1,VAN1,spike-in,C,T00,R3,31879001,8359887.786
VAN1,VAN1,rim15KO,C,T00,R3,27025001,8263174.581
VAN1,VAN1,WT,C,T00,R3,65050001,14470015.74
VAN1,VAN1,spike-in,C,T06,R1,12812001,11659747.82
VAN1,VAN1,rim15KO,C,T06,R1,11216001,12391497.13
VAN1,VAN1,WT,C,T06,R1,7893701,10695914.78
VAN1,VAN1,spike-in,C,T06,R3,15062001,9367236.465
VAN1,VAN1,rim15KO,C,T06,R3,13352001,11840750.73
VAN1,VAN1,WT,C,T06,R3,13525001,11186659.25
VAN1,VAN1,spike-in,C,T16,R1,9805001,8306967.097
VAN1,VAN1,rim15KO,C,T16,R1,5441601,8715497.424
VAN1,VAN1,WT,C,T16,R1,4967301,10684196.71
VAN1,VAN1,spike-in,C,T16,R3,12325001,7870094.037
VAN1,VAN1,rim15KO,C,T16,R3,3092101,4029590.47
VAN1,VAN1,WT,C,T16,R3,8105801,10640780.74
VAN1,VAN1,spike-in,C,T30,R1,22208001,20218004.38
VAN1,VAN1,rim15KO,C,T30,R1,5738801,9997938.829
VAN1,VAN1,WT,C,T30,R1,4446901,11369946.26
VAN1,VAN1,spike-in,C,T30,R3,8669801,7262437.312
VAN1,VAN1,rim15KO,C,T30,R3,6647801,13287996.78
VAN1,VAN1,WT,C,T30,R3,6692601,11555412.39
VAN1,VAN1,spike-in,P,T06,R1,1,0.808189443
VAN1,VAN1,rim15KO,P,T06,R1,7116101,5995067.074
VAN1,VAN1,WT,P,T06,R1,6998401,7082872.85
VAN1,VAN1,spike-in,P,T06,R3,7836901,7547686.575
VAN1,VAN1,rim15KO,P,T06,R3,5813501,6456646.101
VAN1,VAN1,WT,P,T06,R3,6339101,6467571.723
VAN1,VAN1,spike-in,P,T16,R1,13278001,9275453.332
VAN1,VAN1,rim15KO,P,T16,R1,6755001,8980901.365
VAN1,VAN1,WT,P,T16,R1,4645201,7419287.026
VAN1,VAN1,spike-in,P,T16,R3,14348001,8382012.627
VAN1,VAN1,rim15KO,P,T16,R3,6290801,8447726.787
VAN1,VAN1,WT,P,T16,R3,9030301,10549781.71
VAN1,VAN1,spike-in,P,T30,R1,28803001,18270247.51
VAN1,VAN1,rim15KO,P,T30,R1,11957001,17595172.19
VAN1,VAN1,WT,P,T30,R1,9640801,19322161
VAN1,VAN1,spike-in,P,T30,R3,21370001,15531436.53
VAN1,VAN1,rim15KO,P,T30,R3,6460301,15154794.4
VAN1,VAN1,WT,P,T30,R3,11579001,22425570.9
VAN1,VAN1,spike-in,P,T00,R1,28522001,11417670.55
VAN1,VAN1,rim15KO,P,T00,R1,23179001,10562110.72
VAN1,VAN1,WT,P,T00,R1,31213001,11197582.14
VAN1,VAN1,spike-in,P,T00,R3,31879001,8359887.786
VAN1,VAN1,rim15KO,P,T00,R3,27025001,8263174.581
VAN1,VAN1,WT,P,T00,R3,65050001,14470015.74
VAS1,SYV,spike-in,C,T00,R1,5100900001,2041946346
VAS1,SYV,rim15KO,C,T00,R1,4684200001,2134476764
VAS1,SYV,WT,C,T00,R1,5690200001,2041344307
VAS1,SYV,spike-in,C,T00,R3,7790400001,2042939483
VAS1,SYV,rim15KO,C,T00,R3,6406000001,1958700996
VAS1,SYV,WT,C,T00,R3,8757900001,1948146794
VAS1,SYV,spike-in,C,T06,R1,2377700001,2163860461
VAS1,SYV,rim15KO,C,T06,R1,1770200001,1955726309
VAS1,SYV,WT,C,T06,R1,1562100001,2116635593
VAS1,SYV,spike-in,C,T06,R3,3168000001,1970216648
VAS1,SYV,rim15KO,C,T06,R3,2190000001,1942124188
VAS1,SYV,WT,C,T06,R3,2610100001,2158838976
VAS1,SYV,spike-in,C,T16,R1,3090400001,2618240541
VAS1,SYV,rim15KO,C,T16,R1,1360700001,2179354450
VAS1,SYV,WT,C,T16,R1,1341300001,2885010000
VAS1,SYV,spike-in,C,T16,R3,3892600001,2485608566
VAS1,SYV,rim15KO,C,T16,R3,1790400001,2333228695
VAS1,SYV,WT,C,T16,R3,2224700001,2920444866
VAS1,SYV,spike-in,C,T30,R1,2433300001,2215258820
VAS1,SYV,rim15KO,C,T30,R1,1328200001,2313943690
VAS1,SYV,WT,C,T30,R1,1017900001,2602591851
VAS1,SYV,spike-in,C,T30,R3,2856900001,2393141107
VAS1,SYV,rim15KO,C,T30,R3,1156300001,2311277172
VAS1,SYV,WT,C,T30,R3,1487600001,2568482939
VAS1,SYV,spike-in,P,T06,R1,2852300001,2305198750
VAS1,SYV,rim15KO,P,T06,R1,2308600001,1944915039
VAS1,SYV,WT,P,T06,R1,1739800001,1760799673
VAS1,SYV,spike-in,P,T06,R3,2168200001,2088184352
VAS1,SYV,rim15KO,P,T06,R3,1646200001,1828318395
VAS1,SYV,WT,P,T06,R3,1809400001,1846070016
VAS1,SYV,spike-in,P,T16,R1,2739500001,1913699541
VAS1,SYV,rim15KO,P,T16,R1,1291600001,1717206587
VAS1,SYV,WT,P,T16,R1,855600001,1366559162
VAS1,SYV,spike-in,P,T16,R3,3379700001,1974399645
VAS1,SYV,rim15KO,P,T16,R3,1246100001,1673350080
VAS1,SYV,WT,P,T16,R3,1835200001,2143999341
VAS1,SYV,spike-in,P,T30,R1,2972700001,1885635625
VAS1,SYV,rim15KO,P,T30,R1,1288000001,1895339961
VAS1,SYV,WT,P,T30,R1,792570001,1588474356
VAS1,SYV,spike-in,P,T30,R3,2443700001,1776049120
VAS1,SYV,rim15KO,P,T30,R3,643250001,1508957789
VAS1,SYV,WT,P,T30,R3,964130001,1867273843
VAS1,SYV,spike-in,P,T00,R1,5100900001,2041946346
VAS1,SYV,rim15KO,P,T00,R1,4684200001,2134476764
VAS1,SYV,WT,P,T00,R1,5690200001,2041344307
VAS1,SYV,spike-in,P,T00,R3,7790400001,2042939483
VAS1,SYV,rim15KO,P,T00,R3,6406000001,1958700996
VAS1,SYV,WT,P,T00,R3,8757900001,1948146794
VCX1,VCX1,spike-in,C,T00,R1,27087001,10843224.28
VCX1,VCX1,rim15KO,C,T00,R1,17988001,8196697.441
VCX1,VCX1,WT,C,T00,R1,26765001,9601873.821
VCX1,VCX1,spike-in,C,T00,R3,43338001,11364873.86
VCX1,VCX1,rim15KO,C,T00,R3,37990001,11615837.15
VCX1,VCX1,WT,C,T00,R3,52036001,11575122.86
VCX1,VCX1,spike-in,C,T06,R1,14225001,12945669.01
VCX1,VCX1,rim15KO,C,T06,R1,8971701,9911982.642
VCX1,VCX1,WT,C,T06,R1,9190401,12452935.06
VCX1,VCX1,spike-in,C,T06,R3,22718001,14128593.36
VCX1,VCX1,rim15KO,C,T06,R3,11000001,9754962.558
VCX1,VCX1,WT,C,T06,R3,8927101,7383691.65
VCX1,VCX1,spike-in,C,T16,R1,15352001,13006481.81
VCX1,VCX1,rim15KO,C,T16,R1,3758501,6019773.553
VCX1,VCX1,WT,C,T16,R1,5446101,11714050.43
VCX1,VCX1,spike-in,C,T16,R3,19998001,12769666.18
VCX1,VCX1,rim15KO,C,T16,R3,1,1.303188502
VCX1,VCX1,WT,C,T16,R3,3488501,4579482.55
VCX1,VCX1,spike-in,C,T30,R1,14343001,13057764.95
VCX1,VCX1,rim15KO,C,T30,R1,5714501,9955604.217
VCX1,VCX1,WT,C,T30,R1,7395301,18908488.16
VCX1,VCX1,spike-in,C,T30,R3,10336001,8658164.048
VCX1,VCX1,rim15KO,C,T30,R3,1,1.99885598
VCX1,VCX1,WT,C,T30,R3,1,1.726595145
VCX1,VCX1,spike-in,P,T06,R1,10480001,8469826.174
VCX1,VCX1,rim15KO,P,T06,R1,17030001,14347182.29
VCX1,VCX1,WT,P,T06,R1,9815101,9933570.881
VCX1,VCX1,spike-in,P,T06,R3,10663001,10269491.66
VCX1,VCX1,rim15KO,P,T06,R3,5858701,6506846.558
VCX1,VCX1,WT,P,T06,R3,9984601,10186952.86
VCX1,VCX1,spike-in,P,T16,R1,18679001,13048364.89
VCX1,VCX1,rim15KO,P,T16,R1,1,1.32951888
VCX1,VCX1,WT,P,T16,R1,1,1.59719397
VCX1,VCX1,spike-in,P,T16,R3,21602001,12619754.15
VCX1,VCX1,rim15KO,P,T16,R3,20765001,27884693.09
VCX1,VCX1,WT,P,T16,R3,17378001,20302104.77
VCX1,VCX1,spike-in,P,T30,R1,19985001,12676835.82
VCX1,VCX1,rim15KO,P,T30,R1,9891601,14555859.19
VCX1,VCX1,WT,P,T30,R1,1,2.004207015
VCX1,VCX1,spike-in,P,T30,R3,8639701,6279221.407
VCX1,VCX1,rim15KO,P,T30,R3,7840401,18392280.05
VCX1,VCX1,WT,P,T30,R3,10207001,19768356.92
VCX1,VCX1,spike-in,P,T00,R1,27087001,10843224.28
VCX1,VCX1,rim15KO,P,T00,R1,17988001,8196697.441
VCX1,VCX1,WT,P,T00,R1,26765001,9601873.821
VCX1,VCX1,spike-in,P,T00,R3,43338001,11364873.86
VCX1,VCX1,rim15KO,P,T00,R3,37990001,11615837.15
VCX1,VCX1,WT,P,T00,R3,52036001,11575122.86
VID22,VID22,spike-in,C,T00,R1,7490101,2998369.771
VID22,VID22,rim15KO,C,T00,R1,6680301,3044051.76
VID22,VID22,WT,C,T00,R1,7288701,2614802.343
VID22,VID22,spike-in,C,T00,R3,14873001,3900267.12
VID22,VID22,rim15KO,C,T00,R3,10294001,3147497.66
VID22,VID22,WT,C,T00,R3,12704001,2825935.306
VID22,VID22,spike-in,C,T06,R1,3826001,3481907.846
VID22,VID22,rim15KO,C,T06,R1,2710801,2994907.26
VID22,VID22,WT,C,T06,R1,2430201,3292906.94
VID22,VID22,spike-in,C,T06,R3,3801201,2364011.835
VID22,VID22,rim15KO,C,T06,R3,1808901,1604159.993
VID22,VID22,WT,C,T06,R3,4219701,3490155.543
VID22,VID22,spike-in,C,T16,R1,5194801,4401125.608
VID22,VID22,rim15KO,C,T16,R1,1599101,2561187.534
VID22,VID22,WT,C,T16,R1,2276901,4897399.65
VID22,VID22,spike-in,C,T16,R3,6786001,4333181.475
VID22,VID22,rim15KO,C,T16,R3,2000801,2607420.858
VID22,VID22,WT,C,T16,R3,2474501,3248367.752
VID22,VID22,spike-in,C,T30,R1,3568201,3248464.526
VID22,VID22,rim15KO,C,T30,R1,1908401,3324749.623
VID22,VID22,WT,C,T30,R1,1684901,4307996.472
VID22,VID22,spike-in,C,T30,R3,4159201,3484040.352
VID22,VID22,rim15KO,C,T30,R3,1422501,2843374.631
VID22,VID22,WT,C,T30,R3,1733201,2992536.432
VID22,VID22,spike-in,P,T06,R1,4246201,3431734.822
VID22,VID22,rim15KO,P,T06,R1,4465201,3761776.216
VID22,VID22,WT,P,T06,R1,3159601,3197737.903
VID22,VID22,spike-in,P,T06,R3,3083801,2969995.845
VID22,VID22,rim15KO,P,T06,R3,2949901,3276247.272
VID22,VID22,WT,P,T06,R3,2796101,2852767.886
VID22,VID22,spike-in,P,T16,R1,1,0.698557963
VID22,VID22,rim15KO,P,T16,R1,1,1.32951888
VID22,VID22,WT,P,T16,R1,1,1.59719397
VID22,VID22,spike-in,P,T16,R3,3474201,2029606.539
VID22,VID22,rim15KO,P,T16,R3,2131901,2862865.506
VID22,VID22,WT,P,T16,R3,3080901,3599307.82
VID22,VID22,spike-in,P,T30,R1,5070501,3216307.505
VID22,VID22,rim15KO,P,T30,R1,2149601,3163217.913
VID22,VID22,WT,P,T30,R1,1845101,3697964.368
VID22,VID22,spike-in,P,T30,R3,4123401,2996833.783
VID22,VID22,rim15KO,P,T30,R3,1621301,3803303.178
VID22,VID22,WT,P,T30,R3,2230101,4319136.693
VID22,VID22,spike-in,P,T00,R1,7490101,2998369.771
VID22,VID22,rim15KO,P,T00,R1,6680301,3044051.76
VID22,VID22,WT,P,T00,R1,7288701,2614802.343
VID22,VID22,spike-in,P,T00,R3,14873001,3900267.12
VID22,VID22,rim15KO,P,T00,R3,10294001,3147497.66
VID22,VID22,WT,P,T00,R3,12704001,2825935.306
VID27,VID27,spike-in,C,T00,R1,53093001,21253711.97
VID27,VID27,rim15KO,C,T00,R1,50631001,23071323.84
VID27,VID27,WT,C,T00,R1,75045001,26922197.03
VID27,VID27,spike-in,C,T00,R3,77938001,20438311.18
VID27,VID27,rim15KO,C,T00,R3,56327001,17222565.24
VID27,VID27,WT,C,T00,R3,77625001,17267255.48
VID27,VID27,spike-in,C,T06,R1,9576701,8715416.005
VID27,VID27,rim15KO,C,T06,R1,13354001,14753570.82
VID27,VID27,WT,C,T06,R1,9489901,12858755.66
VID27,VID27,spike-in,C,T06,R3,21323001,13261026.37
VID27,VID27,rim15KO,C,T06,R3,20785001,18432444.37
VID27,VID27,WT,C,T06,R3,22706001,18780353.22
VID27,VID27,spike-in,C,T16,R1,10773001,9127073.505
VID27,VID27,rim15KO,C,T16,R1,12035001,19275764.65
VID27,VID27,WT,C,T16,R1,11566001,24877379.05
VID27,VID27,spike-in,C,T16,R3,8521001,5441060.748
VID27,VID27,rim15KO,C,T16,R3,9800301,12771639.58
VID27,VID27,WT,C,T16,R3,11078001,14542496.12
VID27,VID27,spike-in,C,T30,R1,15126001,13770602.52
VID27,VID27,rim15KO,C,T30,R1,15958001,27801472.44
VID27,VID27,WT,C,T30,R1,12036001,30773944.49
VID27,VID27,spike-in,C,T30,R3,16304001,13657382.12
VID27,VID27,rim15KO,C,T30,R3,14145001,28273819.84
VID27,VID27,WT,C,T30,R3,12307001,21249208.18
VID27,VID27,spike-in,P,T06,R1,22504001,18187496.04
VID27,VID27,rim15KO,P,T06,R1,24462001,20608383.27
VID27,VID27,WT,P,T06,R1,22613001,22885943.64
VID27,VID27,spike-in,P,T06,R3,16060001,15467319.79
VID27,VID27,rim15KO,P,T06,R3,16623001,18461996.41
VID27,VID27,WT,P,T06,R3,15566001,15881467.72
VID27,VID27,spike-in,P,T16,R1,29180001,20383922.06
VID27,VID27,rim15KO,P,T16,R1,12061001,16035328.54
VID27,VID27,WT,P,T16,R1,18085001,28885254.54
VID27,VID27,spike-in,P,T16,R3,27666001,16162305.1
VID27,VID27,rim15KO,P,T16,R3,27024001,36289715.28
VID27,VID27,WT,P,T16,R3,19364001,22622278.43
VID27,VID27,spike-in,P,T30,R1,16723001,10607692.14
VID27,VID27,rim15KO,P,T30,R1,9410401,13847755.47
VID27,VID27,WT,P,T30,R1,3030101,6072949.681
VID27,VID27,spike-in,P,T30,R3,13274001,9647369.885
VID27,VID27,rim15KO,P,T30,R3,1,2.345834103
VID27,VID27,WT,P,T30,R3,1,1.93674488
VID27,VID27,spike-in,P,T00,R1,53093001,21253711.97
VID27,VID27,rim15KO,P,T00,R1,50631001,23071323.84
VID27,VID27,WT,P,T00,R1,75045001,26922197.03
VID27,VID27,spike-in,P,T00,R3,77938001,20438311.18
VID27,VID27,rim15KO,P,T00,R3,56327001,17222565.24
VID27,VID27,WT,P,T00,R3,77625001,17267255.48
VIP1,VIP1,spike-in,C,T00,R1,481640001,192805787.2
VIP1,VIP1,rim15KO,C,T00,R1,470590001,214436493.4
VIP1,VIP1,WT,C,T00,R1,529200001,189849110.6
VIP1,VIP1,spike-in,C,T00,R3,627650001,164593726.7
VIP1,VIP1,rim15KO,C,T00,R3,593520001,181474901.2
VIP1,VIP1,WT,C,T00,R3,756000001,168168051.5
VIP1,VIP1,spike-in,C,T06,R1,217410001,197857132.9
VIP1,VIP1,rim15KO,C,T06,R1,149470001,165135246.4
VIP1,VIP1,WT,C,T06,R1,146960001,199129869.2
VIP1,VIP1,spike-in,C,T06,R3,237370001,147623209.5
VIP1,VIP1,rim15KO,C,T06,R3,240570001,213341012.6
VIP1,VIP1,WT,C,T06,R3,226050001,186968143.9
VIP1,VIP1,spike-in,C,T16,R1,117930001,99912344.54
VIP1,VIP1,rim15KO,C,T16,R1,47820001,76590528.33
VIP1,VIP1,WT,C,T16,R1,39193001,84300454.6
VIP1,VIP1,spike-in,C,T16,R3,371910001,237482064.4
VIP1,VIP1,rim15KO,C,T16,R3,193810001,252570964.8
VIP1,VIP1,WT,C,T16,R3,219080001,287594311.1
VIP1,VIP1,spike-in,C,T30,R1,150840001,137323652
VIP1,VIP1,rim15KO,C,T30,R1,63337001,110343512.8
VIP1,VIP1,WT,C,T30,R1,46542001,118999737.1
VIP1,VIP1,spike-in,C,T30,R3,254280001,213002878.3
VIP1,VIP1,rim15KO,C,T30,R3,119820001,239502925.5
VIP1,VIP1,WT,C,T30,R3,144700001,249838319.2
VIP1,VIP1,spike-in,P,T06,R1,260610001,210622251.6
VIP1,VIP1,rim15KO,P,T06,R1,426220001,359075495.8
VIP1,VIP1,WT,P,T06,R1,234530001,237360816.6
VIP1,VIP1,spike-in,P,T06,R3,209230001,201508538.9
VIP1,VIP1,rim15KO,P,T06,R3,213840001,237497027.8
VIP1,VIP1,WT,P,T06,R3,214370001,218714508
VIP1,VIP1,spike-in,P,T16,R1,340500001,237858987.1
VIP1,VIP1,rim15KO,P,T16,R1,376980001,501202028.8
VIP1,VIP1,WT,P,T16,R1,167170001,267002917.5
VIP1,VIP1,spike-in,P,T16,R3,373670001,218295682.2
VIP1,VIP1,rim15KO,P,T16,R3,336360001,451687693
VIP1,VIP1,WT,P,T16,R3,186610001,218009873
VIP1,VIP1,spike-in,P,T30,R1,271750001,172375780.5
VIP1,VIP1,rim15KO,P,T30,R1,370950001,545866738.9
VIP1,VIP1,WT,P,T30,R1,97041001,194490255
VIP1,VIP1,spike-in,P,T30,R3,269690001,196007156.7
VIP1,VIP1,rim15KO,P,T30,R3,120550001,282790303.5
VIP1,VIP1,WT,P,T30,R3,111940001,216799223.8
VIP1,VIP1,spike-in,P,T00,R1,481640001,192805787.2
VIP1,VIP1,rim15KO,P,T00,R1,470590001,214436493.4
VIP1,VIP1,WT,P,T00,R1,529200001,189849110.6
VIP1,VIP1,spike-in,P,T00,R3,627650001,164593726.7
VIP1,VIP1,rim15KO,P,T00,R3,593520001,181474901.2
VIP1,VIP1,WT,P,T00,R3,756000001,168168051.5
VMA1,VATA,spike-in,C,T00,R1,11399000001,4563145013
VMA1,VATA,rim15KO,C,T00,R1,10450000001,4761812514
VMA1,VATA,WT,C,T00,R1,12775000001,4582997702
VMA1,VATA,spike-in,C,T00,R3,18012000001,4723432168
VMA1,VATA,rim15KO,C,T00,R3,15793000001,4828873685
VMA1,VATA,WT,C,T00,R3,19414000001,4318537760
VMA1,VATA,spike-in,C,T06,R1,5934300001,5400596010
VMA1,VATA,rim15KO,C,T06,R1,4891100001,5403713110
VMA1,VATA,WT,C,T06,R1,4186500001,5672680946
VMA1,VATA,spike-in,C,T06,R3,8696400001,5408393958
VMA1,VATA,rim15KO,C,T06,R3,6130400001,5436528822
VMA1,VATA,WT,C,T06,R3,6149800001,5086559110
VMA1,VATA,spike-in,C,T16,R1,6850700001,5804031994
VMA1,VATA,rim15KO,C,T16,R1,3839700001,6149825294
VMA1,VATA,WT,C,T16,R1,3167900001,6813854601
VMA1,VATA,spike-in,C,T16,R3,8085300001,5162845125
VMA1,VATA,rim15KO,C,T16,R3,4440300001,5786547906
VMA1,VATA,WT,C,T16,R3,4385100001,5756480774
VMA1,VATA,spike-in,C,T30,R1,6692500001,6092803866
VMA1,VATA,rim15KO,C,T30,R1,3886700001,6771273103
VMA1,VATA,WT,C,T30,R1,2730600001,6981665492
VMA1,VATA,spike-in,C,T30,R3,6598400001,5527285617
VMA1,VATA,rim15KO,C,T30,R3,2967600001,5931805009
VMA1,VATA,WT,C,T30,R3,3452900001,5961760378
VMA1,VATA,spike-in,P,T06,R1,6121800001,4947574135
VMA1,VATA,rim15KO,P,T06,R1,5931200001,4996829280
VMA1,VATA,WT,P,T06,R1,4851800001,4910362024
VMA1,VATA,spike-in,P,T06,R3,6091100001,5866312935
VMA1,VATA,rim15KO,P,T06,R3,5589900001,6208308220
VMA1,VATA,WT,P,T06,R3,5823200001,5941215270
VMA1,VATA,spike-in,P,T16,R1,7462900001,5213268223
VMA1,VATA,rim15KO,P,T16,R1,4959200001,6593350032
VMA1,VATA,WT,P,T16,R1,3962100001,6328242230
VMA1,VATA,spike-in,P,T16,R3,10133000001,5919635353
VMA1,VATA,rim15KO,P,T16,R3,5274300001,7082698277
VMA1,VATA,WT,P,T16,R3,5746700001,6713666636
VMA1,VATA,spike-in,P,T30,R1,9171400001,5817579496
VMA1,VATA,rim15KO,P,T30,R1,5208900001,7665090306
