nutrient,Gene names,Protein IDs,data,term,estimate,std.error,statistic,p.value,qvalue
C,AAP1,P37898,ratio,samplingTime,-0.027036420042973647,0.007243989218161599,-3.732255698999374,0.0013146271081151673,0.0037400761923295062
C,AAP1,P37898,ratio,genotypeWT,0.14655790943918995,0.17684831454252967,0.828720985089992,0.4170432003850545,0.49407712901528233
C,AAP1,P37898,ratio,samplingTime:genotypeWT,-0.014743807073741592,0.010244547798008602,-1.4391857370812975,0.16556596714670613,0.25405357043740884
C,AAT2,P23542,intensity,(Intercept),30.565550645414348,0.33085483610016103,92.38356919818791,8.604004990706752e-28,6.482455410512484e-27
C,AAT2,P23542,intensity,samplingTime,-0.03357851368017676,0.019165906055696576,-1.7519919790171572,0.09509521403805017,0.16177829020476367
C,AAT2,P23542,intensity,genotypeWT,0.13401788070303505,0.46789939638957506,0.2864245642057875,0.7774989598018716,0.6506209863340922
C,AAT2,P23542,intensity,samplingTime:genotypeWT,-0.03476255305795741,0.027104684279134716,-1.2825293480624584,0.21432301100611767,0.31110960822244976
C,AAT2,P23542,normed_intensity,(Intercept),30.20194775655366,0.18593407096345824,162.4336389778142,1.0955644245318174e-32,2.2293673857647455e-31
C,AAT2,P23542,normed_intensity,samplingTime,0.03344203536757715,0.010770871535817718,3.1048588089058713,0.005583013066912427,0.013816316347412897
C,AAT2,P23542,normed_intensity,genotypeWT,-0.06070606431643472,0.26295048486376404,-0.2308650023896584,0.8197649528369011,0.6591847580457819
C,AAT2,P23542,normed_intensity,samplingTime:genotypeWT,-0.03275906748713314,0.015232312604531737,-2.1506299363490644,0.04391361884171346,0.08480009218379046
C,AAT2,P23542,normed_ratio,(Intercept),-0.039954005457299185,0.1414987090003677,-0.28236303878359315,0.7805665598874105,0.6514661230928983
C,AAT2,P23542,normed_ratio,samplingTime,0.03543953046202375,0.00819680013044269,4.323581141182436,3.301671401588026e-4,0.0010614166522960225
C,AAT2,P23542,normed_ratio,genotypeWT,-0.008816733005310155,0.20010939332660388,-0.044059565914130426,0.9652938582327502,0.6748659112874248
C,AAT2,P23542,normed_ratio,samplingTime:genotypeWT,-0.028282301759884092,0.011592025912533601,-2.43980663719053,0.02413295021830226,0.050458191875045195
C,AAT2,P23542,ratio,(Intercept),-0.2783990439351408,0.16190600294959032,-1.7195103261354725,0.10096086248893063,0.1702340390656348
C,AAT2,P23542,ratio,samplingTime,6.117614393224927e-4,0.009378962928157937,0.06522698127805106,0.9486408675271298,0.6740439126337247
C,AAT2,P23542,ratio,genotypeWT,0.041587230662755784,0.2289696652009289,0.1816276869089254,0.8577030744059552,0.6659414450788139
C,AAT2,P23542,ratio,samplingTime:genotypeWT,-0.034470234763786384,0.013263856573995425,-2.5988093712779823,0.017171108296007775,0.037439086855928706
C,ABF1,P14164,intensity,(Intercept),25.395889312359028,0.4935043669786105,51.46031324472502,9.900531306550538e-23,4.8464123884399495e-22
C,ABF1,P14164,intensity,samplingTime,-0.05748563213111346,0.028587940400317008,-2.010835034848331,0.058018654327767614,0.1071840914126608
C,ABF1,P14164,intensity,genotypeWT,0.3548782153906817,0.6979205688714998,0.5084793760477654,0.6166803039241184,0.6035135325985275
C,ABF1,P14164,intensity,samplingTime:genotypeWT,-0.013322766407978408,0.04042945303444202,-0.329531205792685,0.7451804521898755,0.6437979103144439
C,ABF1,P14164,normed_intensity,(Intercept),25.032286423498363,0.4034639915112506,62.04342134656231,2.40381295823265e-24,1.2542375162424212e-23
C,ABF1,P14164,normed_intensity,samplingTime,0.00953491691664013,0.023372041495019955,0.40796251875009726,0.6876355005217868,0.6293095709434728
C,ABF1,P14164,normed_intensity,genotypeWT,0.16015427037120633,0.5705842487243937,0.2806847029676152,0.7818352556766281,0.6515727729568888
C,ABF1,P14164,normed_intensity,samplingTime:genotypeWT,-0.011319280837153877,0.03305305806260395,-0.3424578995297397,0.7355791365650859,0.6423618252149382
C,ABF2,Q02486,intensity,(Intercept),28.96219985656346,0.23248501808735852,124.57662904402996,2.199014556512583e-30,2.805968548226756e-29
C,ABF2,Q02486,intensity,samplingTime,-0.043110036956402496,0.013467495499054197,-3.2010433535641467,0.004485521363571245,0.011323827666991209
C,ABF2,Q02486,intensity,genotypeWT,0.22090925369644257,0.3287834656276966,0.6718989146084153,0.5093358487520245,0.5535497495923914
C,ABF2,Q02486,intensity,samplingTime:genotypeWT,1.5197480374006767e-4,0.01904591478596105,0.007979391142298398,0.9937124919957638,0.6760026984810059
C,ABF2,Q02486,normed_intensity,(Intercept),28.598596967702772,0.15131743527138053,188.99736779448162,5.307169982093777e-34,1.4232967698860074e-32
C,ABF2,Q02486,normed_intensity,samplingTime,0.023910512091351397,0.008765583671632524,2.7277718161234827,0.012964395346581736,0.029187435157050978
C,ABF2,Q02486,normed_intensity,genotypeWT,0.026185308676974765,0.2139951691842992,0.12236401773361143,0.9038319425874316,0.6712829980287545
C,ABF2,Q02486,normed_intensity,samplingTime:genotypeWT,0.0021554603745643375,0.01239640731053886,0.17387782770995783,0.8637093878326122,0.6669008499205447
C,ABF2,Q02486,normed_ratio,(Intercept),0.3423362004789968,0.16489262157907153,2.0761159426095674,0.05099090316956243,0.09607482040373008
C,ABF2,Q02486,normed_ratio,samplingTime,0.029123237798793066,0.00955197310008573,3.048923766183102,0.006336720661674869,0.015463768029276886
C,ABF2,Q02486,normed_ratio,genotypeWT,-0.09340596328050546,0.23319338177237736,-0.4005515189606884,0.6929969181833564,0.6307505267849203
C,ABF2,Q02486,normed_ratio,samplingTime:genotypeWT,-0.018044533802466647,0.013508529905564209,-1.3357881226612263,0.1966213633877296,0.2908929649797788
C,ABF2,Q02486,ratio,(Intercept),0.055085905306360705,0.14194554018413422,0.38807774611940826,0.702058313362047,0.6333621705101375
C,ABF2,Q02486,ratio,samplingTime,-0.006085284641641682,0.008222684365933304,-0.7400605898060616,0.4678624513429349,0.5285812981530383
C,ABF2,Q02486,ratio,genotypeWT,0.009630618574165016,0.20074130804677773,0.04797527060011406,0.9622118025675206,0.6748178329692731
C,ABF2,Q02486,ratio,samplingTime:genotypeWT,-0.026367378183893064,0.011628631749416087,-2.267453192437456,0.03459857228402875,0.06898272779457858
C,ABP1,P15891,intensity,(Intercept),30.445800927065353,0.25998105794307425,117.10776611168265,7.560376902816767e-30,8.559532823933415e-29
C,ABP1,P15891,intensity,samplingTime,-0.05930632713838792,0.015060298321554876,-3.937925124199328,8.133935658767172e-4,0.0024138439709393282
C,ABP1,P15891,intensity,genotypeWT,0.23301994771848508,0.36766873810320094,0.6337768854666092,0.5334083681559514,0.5668323946968612
C,ABP1,P15891,intensity,samplingTime:genotypeWT,-0.0032374418833940187,0.021298478139727656,-0.1520034371542856,0.8807071350826916,0.6688666861111356
C,ABP1,P15891,normed_intensity,(Intercept),30.082198038204655,0.11131392331936935,270.2464987411881,4.168328911470255e-37,2.439496249730133e-35
C,ABP1,P15891,normed_intensity,samplingTime,0.007714221909366206,0.00644824244426091,1.1963293837116884,0.2455584382617114,0.3438840206784498
C,ABP1,P15891,normed_intensity,genotypeWT,0.03829600269902237,0.15742166003921082,0.24327022526305175,0.8102737916135099,0.6576274882046449
C,ABP1,P15891,normed_intensity,samplingTime:genotypeWT,-0.00123395631256999,0.009119191918143612,-0.13531421683481643,0.8937160604358021,0.6703406643763598
C,ABP1,P15891,normed_ratio,(Intercept),0.039142078168327266,0.027196744693124907,1.43921923781643,0.16555658744457813,0.25405357043740884
C,ABP1,P15891,normed_ratio,samplingTime,-0.0014072076289542664,0.0015754651192446108,-0.8932013865397294,0.382371502099616,0.4686679023510772
C,ABP1,P15891,normed_ratio,genotypeWT,0.08782881655136399,0.03846200519741573,2.2835215194985525,0.033469766127522074,0.06709541233088322
C,ABP1,P15891,normed_ratio,samplingTime:genotypeWT,0.001162245251968897,0.0022280441386814728,0.5216437285917946,0.6076475216614166,0.6001934448013508
C,ABP1,P15891,ratio,(Intercept),-0.2125337764507466,0.127176160743747,-1.671176226800796,0.11026177782908039,0.1831608389241731
C,ABP1,P15891,ratio,samplingTime,-0.03639912891549151,0.007367117186707598,-4.940756064144877,7.876760371143371e-5,2.811574980106374e-4
C,ABP1,P15891,ratio,genotypeWT,0.1638156097291786,0.17985425133434774,0.9108242285841027,0.37323558002364166,0.4621232976964097
C,ABP1,P15891,ratio,samplingTime:genotypeWT,-0.006109574857904408,0.0104186770410338,-0.586406012379685,0.5641633052555812,0.5820244138445207
C,ABP140,Q08641,intensity,(Intercept),26.72300469127322,0.31290082969829286,85.40407105037158,4.1245390626133755e-27,2.80423865804509e-26
C,ABP140,Q08641,intensity,samplingTime,-0.06951228761486387,0.018125858389845297,-3.8349790735321507,0.0010345235911204897,0.003006611046052744
C,ABP140,Q08641,intensity,genotypeWT,0.17057207276064168,0.44250859703711976,0.3854661217945406,0.7039613334519376,0.6340169324292372
C,ABP140,Q08641,intensity,samplingTime:genotypeWT,0.0019091255309007745,0.025633834764573357,0.07447678228538934,0.9413709071229646,0.6737808723303773
C,ABP140,Q08641,normed_intensity,(Intercept),26.359401802412552,0.19582607371011412,134.60619060071124,4.681925383161236e-31,6.856743194717392e-30
C,ABP140,Q08641,normed_intensity,samplingTime,-0.0024917385671100927,0.011343899869269989,-0.21965449235496848,0.8283666077802069,0.6609689264252773
C,ABP140,Q08641,normed_intensity,genotypeWT,-0.024151872258832627,0.2769398893071167,-0.08720979964012711,0.9313720123427829,0.6728010478480569
C,ABP140,Q08641,normed_intensity,samplingTime:genotypeWT,0.003912611101725246,0.01604269704532399,0.24388736449184933,0.8098023920768203,0.6575917318601697
C,ACB1,P31787,intensity,(Intercept),32.0765148717753,0.32084621397130025,99.97473392235369,1.7791249276058883e-28,1.5040799123284702e-27
C,ACB1,P31787,intensity,samplingTime,-0.07176439654950002,0.018586122142818726,-3.8611817999500357,9.731266179912923e-4,0.0028424186413725954
C,ACB1,P31787,intensity,genotypeWT,-0.2116038100742635,0.4537450672342727,-0.46634955474901174,0.6460047901448422,0.6145813287924797
C,ACB1,P31787,intensity,samplingTime:genotypeWT,0.009183719929299262,0.02628474600629712,0.34939351999441387,0.7304458513957999,0.6411929455345963
C,ACB1,P31787,normed_intensity,(Intercept),31.71291198291459,0.11998718028042445,264.3025022239685,6.502590193378061e-37,3.532702642220281e-35
C,ACB1,P31787,normed_intensity,samplingTime,-0.004743847501745304,0.0069506707299462215,-0.6825021190123343,0.5027506706737723,0.5500262750974788
C,ACB1,P31787,normed_intensity,genotypeWT,-0.40632775509371655,0.1696874976634818,-2.394565072198373,0.026550800301212114,0.0548413026949011
C,ACB1,P31787,normed_intensity,samplingTime:genotypeWT,0.011187205500122822,0.009829732813879642,1.138098635227035,0.26852976641522774,0.3677084928164484
C,ACB1,P31787,normed_ratio,(Intercept),-0.04505688448216329,0.08440967646833268,-0.5337881433423919,0.5993713273462048,0.5966935439043254
C,ACB1,P31787,normed_ratio,samplingTime,-0.003163743958451745,0.00488972127006796,-0.6470192846815936,0.5249766234305515,0.5616002290409357
C,ACB1,P31787,normed_ratio,genotypeWT,-0.09210410900852424,0.11937330925704114,-0.7715636735025971,0.44939370434241144,0.5164464405397208
C,ACB1,P31787,normed_ratio,samplingTime:genotypeWT,-0.004003025242318729,0.006915110136354301,-0.5788809091085793,0.5691323568225242,0.583824388438996
C,ACB1,P31787,ratio,(Intercept),-0.31024203422571145,0.15199610978742614,-2.0411182540105783,0.054657201172742705,0.10198117907308678
C,ACB1,P31787,ratio,samplingTime,-0.03640362699653666,0.008804898230761376,-4.134474475736078,5.136931491217517e-4,0.0015907888933871755
C,ACB1,P31787,ratio,genotypeWT,-0.0010157892735017551,0.21495495988932795,-0.004725591230947851,0.9962763565403956,0.6761043256556276
C,ACB1,P31787,ratio,samplingTime:genotypeWT,-0.014827389183072217,0.0124520064932576,-1.1907630461886458,0.24768817012819577,0.346114336377021
C,ACC1,Q00955,intensity,(Intercept),33.59331375987458,0.2881470272826839,116.58393312841012,8.268542323433654e-30,9.270796251625799e-29
C,ACC1,Q00955,intensity,samplingTime,-0.05115296488545756,0.016691909117073564,-3.0645365084773313,0.006116966432391388,0.014996907990637496
C,ACC1,Q00955,intensity,genotypeWT,0.19396421884013254,0.4075014339406617,0.4759841381769877,0.6392438433082985,0.6122924723663362
C,ACC1,Q00955,intensity,samplingTime:genotypeWT,-0.004259760827322986,0.023605924255264536,-0.18045304141704954,0.8586128903694642,0.6661489208062077
C,ACC1,Q00955,normed_intensity,(Intercept),33.22971087101389,0.08731721166819599,380.56312422442284,4.438048892624326e-40,8.106566224256517e-38
C,ACC1,Q00955,normed_intensity,samplingTime,0.015867584162296642,0.005058150261921478,3.1370329746330827,0.005189648112241731,0.012936697896951968
C,ACC1,Q00955,normed_intensity,genotypeWT,-7.59726179329296e-4,0.12348518496976499,-0.006152367018888241,0.9951521073515074,0.6761043256556276
C,ACC1,Q00955,normed_intensity,samplingTime:genotypeWT,-0.002256275256499087,0.007153304700930374,-0.3154171883948451,0.7557124869730313,0.645948094999403
C,ACC1,Q00955,normed_ratio,(Intercept),0.03690082023477811,0.06829332848709042,0.5403283315112327,0.5949371882062238,0.5949088437881288
C,ACC1,Q00955,normed_ratio,samplingTime,0.02054196359356464,0.00395612629829643,5.192443831333274,4.423009926173085e-5,1.6307139015793229e-4
C,ACC1,Q00955,normed_ratio,genotypeWT,0.11048538241950588,0.09658135136604411,1.1439618607195232,0.266147106053153,0.3653717925633918
C,ACC1,Q00955,normed_ratio,samplingTime:genotypeWT,-0.01851526950948434,0.005594807465511676,-3.3093666982499133,0.0035003026765858215,0.009031214885833007
C,ACC1,Q00955,ratio,(Intercept),-0.19417148685512123,0.14249698112335366,-1.3626357928736408,0.1881453046109993,0.2808606802829508
C,ACC1,Q00955,ratio,samplingTime,-0.010764335168374911,0.008254628481851094,-1.304036298186132,0.20703091879420527,0.30292592025837084
C,ACC1,Q00955,ratio,genotypeWT,0.175635813514345,0.2015211633018696,0.8715502165459937,0.3937960927354045,0.4772354146408748
C,ACC1,Q00955,ratio,samplingTime:genotypeWT,-0.028852524409368467,0.011673807551385041,-2.4715607382053557,0.022560248465854256,0.0475902763615432
C,ACH1,P32316,intensity,(Intercept),26.777288093859138,0.5655655885512992,47.34603490012427,5.173723075542965e-22,2.48745043117133e-21
C,ACH1,P32316,intensity,samplingTime,0.06913944485409843,0.0327623348846182,2.110333256087897,0.047622061765543205,0.09076752740025178
C,ACH1,P32316,intensity,genotypeWT,0.4316272672632641,0.7998305257407687,0.5396484047211244,0.5953974156239221,0.5951244017212205
C,ACH1,P32316,intensity,samplingTime:genotypeWT,-0.04089990374784845,0.04633293832883621,-0.8827392611617207,0.3878644698495195,0.4730819579909591
C,ACH1,P32316,normed_intensity,(Intercept),26.413685204998472,0.5838952635317706,45.23702597830932,1.2767268661558953e-21,6.086595858771632e-21
C,ACH1,P32316,normed_intensity,samplingTime,0.13615999390185218,0.03382414444692671,4.025526620946765,6.627596357635498e-4,0.0020042534566902157
C,ACH1,P32316,normed_intensity,genotypeWT,0.23690332224379335,0.825752600692042,0.28689382515447215,0.7771447745314417,0.65060850355593
C,ACH1,P32316,normed_intensity,samplingTime:genotypeWT,-0.038896418177024064,0.04783456381251034,-0.8131446192230428,0.42570985584311005,0.5006373529496447
C,ACH1,P32316,normed_ratio,(Intercept),1.4637539232592924,0.5212884086063244,2.8079540981405464,0.010864209844340101,0.024983097762333706
C,ACH1,P32316,normed_ratio,samplingTime,0.11922001125768894,0.03019742671752206,3.948018894885223,7.944283737799945e-4,0.002364823019493002
C,ACH1,P32316,normed_ratio,genotypeWT,-0.5904181028162925,0.7372131373589514,-0.800878433788431,0.4326137933914651,0.5055959103977651
C,ACH1,P32316,normed_ratio,samplingTime:genotypeWT,-0.0475264076351798,0.04270561041268733,-1.1128844003377194,0.27895584050508077,0.37776930672879033
C,ACH1,P32316,ratio,(Intercept),1.217715612706751,0.4688049403339107,2.597488865709098,0.01722021090953967,0.037519737017537455
C,ACH1,P32316,ratio,samplingTime,0.09007824497172662,0.027157141031379946,3.3169266554105103,0.003440053876471168,0.008888617477772755
C,ACH1,P32316,ratio,genotypeWT,-0.5396846222571459,0.6629903047277259,-0.8140158587670167,0.42522213012293797,0.5003174180547622
C,ACH1,P32316,ratio,samplingTime:genotypeWT,-0.05923936143274621,0.038405997161856366,-1.5424508100412218,0.13863913123631105,0.22043205347612024
C,ACO1,P19414,intensity,(Intercept),31.978416682379187,0.29176853674569053,109.60200520267891,2.838130317660792e-29,2.8588210316341857e-28
C,ACO1,P19414,intensity,samplingTime,-0.01464657544319909,0.01690169752750136,-0.8665742254212704,0.3964529011245532,0.47932833003612113
C,ACO1,P19414,intensity,genotypeWT,0.07664492588559949,0.41262302173950816,0.18575048372842845,0.8545114007275108,0.6650886234149981
C,ACO1,P19414,intensity,samplingTime:genotypeWT,-0.009486897151897298,0.023902609870520217,-0.3968979623266062,0.6956461751810682,0.6315563065880261
C,ACO1,P19414,normed_intensity,(Intercept),31.614813793518515,0.29025011910937615,108.92265570993607,3.2133029793458456e-29,3.1951077699291057e-28
C,ACO1,P19414,normed_intensity,samplingTime,0.05237397360455481,0.016813737955521265,3.114951222809818,0.005456607578103412,0.013530925517594643
C,ACO1,P19414,normed_intensity,genotypeWT,-0.11807901913386971,0.41047565492488586,-0.28766387900758045,0.7765636671158074,0.6503715732051191
C,ACO1,P19414,normed_intensity,samplingTime:genotypeWT,-0.0074834115810730375,0.023778216250885435,-0.3147171134333668,0.7562361847771373,0.6459638931677998
C,ACO1,P19414,normed_ratio,(Intercept),-0.07312425063461578,0.20292665641547006,-0.36034817665798374,0.7223644419351346,0.6390274303506864
C,ACO1,P19414,normed_ratio,samplingTime,0.06785022107218026,0.011755225581403019,5.771919951882553,1.1986987075599186e-5,4.7227048979557864e-5
C,ACO1,P19414,normed_ratio,genotypeWT,0.002516125955823076,0.2869816296697829,0.008767550587535066,0.9930914632230404,0.6760026984810059
C,ACO1,P19414,normed_ratio,samplingTime:genotypeWT,-0.05005870547286589,0.016624399445975293,-3.0111587269990028,0.00690030526618104,0.016703747442553544
C,ACO1,P19414,ratio,(Intercept),-0.3988853676484843,0.154802230537046,-2.576741732109773,0.018009280056145233,0.03904826460685737
C,ACO1,P19414,ratio,samplingTime,0.03448195656496524,0.008967452441248639,3.845234395261976,0.0010100480495265083,0.0029406360858519856
C,ACO1,P19414,ratio,genotypeWT,0.15195720393633674,0.21892341391109688,0.6941112474979282,0.49559664001558623,0.5454148055891741
C,ACO1,P19414,ratio,samplingTime:genotypeWT,-0.059857669758908466,0.01268189286234954,-4.719931827891093,1.312142379153458e-4,4.5343275422838497e-4
C,ACO2,P39533,intensity,(Intercept),27.729493577810302,0.26386125803886357,105.09118990756151,6.568587117655935e-29,6.107310321649678e-28
C,ACO2,P39533,intensity,samplingTime,-0.07841786998258268,0.015285072277981768,-5.130356504466391,5.0971388330487684e-5,1.8647356900825662e-4
C,ACO2,P39533,intensity,genotypeWT,-0.13592289180611616,0.3731561697033876,-0.36425202861889655,0.7194924956099833,0.6385073721985388
C,ACO2,P39533,intensity,samplingTime:genotypeWT,0.003807710999974837,0.021616356517374823,0.1761495281091552,0.8619478734020231,0.6665825728105774
C,ACO2,P39533,normed_intensity,(Intercept),27.365890688949616,0.2062651947254067,132.67333214108578,6.2505506208967455e-31,8.942168912131944e-30
C,ACO2,P39533,normed_intensity,samplingTime,-0.011397320934828719,0.011948621913056514,-0.9538607060931958,0.35154159548146247,0.4440767222609722
C,ACO2,P39533,normed_intensity,genotypeWT,-0.330646836825585,0.29170303582619744,-1.1335049561245947,0.27040750510381534,0.36963165816081617
C,ACO2,P39533,normed_intensity,samplingTime:genotypeWT,0.00581119657079909,0.016897903161112872,0.34390045412098175,0.7345103965610249,0.6420330204205176
C,ACO2,P39533,normed_ratio,(Intercept),0.35752977774868827,0.12139103802818656,2.9452732553919767,0.008001362276087677,0.01906087079811268
C,ACO2,P39533,normed_ratio,samplingTime,0.007726808896855498,0.0070319940257647685,1.0988076594696998,0.2849040081256804,0.38373623148294334
C,ACO2,P39533,normed_ratio,genotypeWT,-0.29512876230319,0.1716728523300095,-1.7191347280457554,0.10103046546430039,0.17030185315034166
C,ACO2,P39533,normed_ratio,samplingTime:genotypeWT,0.0011859189703348723,0.009944741321763111,0.11925086153217507,0.9062663204001296,0.6713004266763067
C,ACO2,P39533,ratio,(Intercept),0.14126218081653466,0.09063195831909597,1.5586354243740423,0.13476671882702398,0.21553286159109963
C,ACO2,P39533,ratio,samplingTime,-0.020476143356304582,0.0052501683797716615,-3.9000926970641507,8.885781774235661e-4,0.002615261108651838
C,ACO2,P39533,ratio,genotypeWT,-0.2436560924235498,0.12817294463929854,-1.9009947310584256,0.07181128661650464,0.12784886169200868
C,ACO2,P39533,ratio,samplingTime:genotypeWT,-0.011465612276344128,0.007424859327415458,-1.544219462045381,0.13821151275608126,0.21991975437471312
C,ACS2,P52910,intensity,(Intercept),31.32673773211415,0.41560977232313595,75.37536366627506,4.9790038377645846e-26,2.963119726085061e-25
C,ACS2,P52910,intensity,samplingTime,-0.13332493883680993,0.02407562768634649,-5.537755466804287,2.0229795408880016e-5,7.778694918664849e-5
C,ACS2,P52910,intensity,genotypeWT,0.129294744103824,0.5877609766741729,0.2199784423175459,0.8281177290187887,0.6609360785763276
C,ACS2,P52910,intensity,samplingTime:genotypeWT,-0.015350929848620689,0.03404807919667637,-0.4508603777601405,0.6569402069657884,0.6186169989686067
C,ACS2,P52910,normed_intensity,(Intercept),30.963134843253478,0.3489172298966244,88.74063012717112,1.9201415309762418e-27,1.3642646589716907e-26
C,ACS2,P52910,normed_intensity,samplingTime,-0.06630438978905624,0.02021223243473494,-3.2804090296879544,0.0037407705581626056,0.009601460681891372
C,ACS2,P52910,normed_intensity,genotypeWT,-0.06542920091565078,0.4934434786654572,-0.13259715396909766,0.8958369774518145,0.6703406643763598
C,ACS2,P52910,normed_intensity,samplingTime:genotypeWT,-0.01334744427779618,0.0285844132350395,-0.46694833887422754,0.6455836741892469,0.6144831001832397
C,ACS2,P52910,normed_ratio,(Intercept),0.14391580849722527,0.10167200936037575,1.4154909438950563,0.17230861493565708,0.26230048635267617
C,ACS2,P52910,normed_ratio,samplingTime,-0.027471762887165324,0.005889701365298906,-4.664372806577964,1.4926541146740907e-4,5.101876091163076e-4
C,ACS2,P52910,normed_ratio,genotypeWT,-0.19547937963639284,0.1437859345511676,-1.3595167027052264,0.1891148962657853,0.28198145370500716
C,ACS2,P52910,normed_ratio,samplingTime:genotypeWT,-0.02968153972279781,0.008329295549133043,-3.5635114095437785,0.0019464329521318932,0.005347997955214554
C,ACS2,P52910,ratio,(Intercept),-0.09769010581028052,0.12992648573325083,-0.7518875405500146,0.46087628174178175,0.5242661438019437
C,ACS2,P52910,ratio,samplingTime,-0.060705871395774366,0.007526439235594038,-8.06568278777621,1.0270913753543559e-7,4.5099207152462054e-7
C,ACS2,P52910,ratio,genotypeWT,-0.12813729701894946,0.1837437982354377,-0.6973693710998747,0.49359940647408296,0.5440585259116388
C,ACS2,P52910,ratio,samplingTime:genotypeWT,-0.038820100296993516,0.010643992443354074,-3.6471371530550196,0.0016027584949896766,0.004483653279335992
C,ACT1,P60010,intensity,(Intercept),33.48974671719916,0.2757845872066815,121.4344393078824,3.663046912801345e-30,4.45361513098952e-29
C,ACT1,P60010,intensity,samplingTime,-0.0493161762530788,0.015975772191560673,-3.0869353707441105,0.0058145338234820996,0.014332689786520646
C,ACT1,P60010,intensity,genotypeWT,0.20811105748575773,0.3900183035211544,0.533593053471835,0.5995038422961882,0.5967230338933908
C,ACT1,P60010,intensity,samplingTime:genotypeWT,-1.7451242068705603e-4,0.022593153702688037,-0.007724128423306096,0.993913626680387,0.6760026984810059
C,ACT1,P60010,normed_intensity,(Intercept),33.12614382833846,0.11116713801458089,297.9850378444894,5.908480455928832e-38,4.646247717672065e-36
C,ACT1,P60010,normed_intensity,samplingTime,0.017704372794675252,0.0064397393998590425,2.7492374606125796,0.012367069878694327,0.028005660410886535
C,ACT1,P60010,normed_intensity,genotypeWT,0.013387112466288148,0.15721407427042192,0.08515212475990634,0.9329871040969117,0.6728433750495859
C,ACT1,P60010,normed_intensity,samplingTime:genotypeWT,0.0018289731501372405,0.009107166797429029,0.20082789640501184,0.8428614023857176,0.663685459864321
C,ACT1,P60010,normed_ratio,(Intercept),0.012796917190005098,0.02336829055494583,0.5476188837996397,0.5900133993673645,0.5930369825052777
C,ACT1,P60010,normed_ratio,samplingTime,0.0030209264950458283,0.001353688725658302,2.2316256594194095,0.037242425930777805,0.0735962072141428
C,ACT1,P60010,normed_ratio,genotypeWT,0.045185201098731136,0.03304775343227948,1.3672699777103872,0.1867120287954289,0.2793502734665328
C,ACT1,P60010,normed_ratio,samplingTime:genotypeWT,0.0034567231128991623,0.0019144049550575218,1.8056384067368332,0.08605055847185779,0.1485925113500546
C,ACT1,P60010,ratio,(Intercept),-0.22936456037981667,0.12056102519776173,-1.9024768577040512,0.07160737979480788,0.1275406732720186
C,ACT1,P60010,ratio,samplingTime,-0.03158819547499545,0.006983912673470044,-4.522994051026767,2.073626142225262e-4,6.933375752508734e-4
C,ACT1,P60010,ratio,genotypeWT,0.11904661041711125,0.17049903692827903,0.6982245328880572,0.4930759607108689,0.5437620147029746
C,ACT1,P60010,ratio,samplingTime:genotypeWT,-0.004458118957776466,0.009876744021250673,-0.45137536704246217,0.6565753306316839,0.6185835046860648
C,ADE1,P27616,intensity,(Intercept),28.45049987772217,0.2946851592151268,96.5454112229407,3.5709216293901667e-28,2.8643798088556634e-27
C,ADE1,P27616,intensity,samplingTime,-0.036073776656440716,0.017070652930747228,-2.1132042695019324,0.047348753897016524,0.09035053128433262
C,ADE1,P27616,intensity,genotypeWT,0.11422720110860628,0.41674774879210696,0.2740919451627034,0.7868249049217881,0.6528226411652432
C,ADE1,P27616,intensity,samplingTime:genotypeWT,-0.011366586871707246,0.02414154889322674,-0.47083088669991285,0.6428561083166329,0.6136783422744014
C,ADE1,P27616,normed_intensity,(Intercept),28.08689698886149,0.38209620249046766,73.50739632007253,8.21034964900182e-26,4.766337009765083e-25
C,ADE1,P27616,normed_intensity,samplingTime,0.0309467723913132,0.02213423871172834,1.3981403559597168,0.17738480736977802,0.2682499406309729
C,ADE1,P27616,normed_intensity,genotypeWT,-0.08049674391086309,0.5403656316932756,-0.14896717923865846,0.8830713758040258,0.6689364961886404
C,ADE1,P27616,normed_intensity,samplingTime:genotypeWT,-0.009363101300883005,0.03130254057892979,-0.2991163377705338,0.7679373359932828,0.647882718811079
C,ADE1,P27616,normed_ratio,(Intercept),0.4190019843588068,0.16736885248544878,2.503464522439952,0.021077010921204776,0.04478313617121999
C,ADE1,P27616,normed_ratio,samplingTime,0.03350228412448603,0.00969541730505262,3.4554762389677465,0.0024997791427467434,0.00669703353953024
C,ADE1,P27616,normed_ratio,genotypeWT,-0.07120755730165404,0.2366953011037435,-0.30084060380414474,0.7666412124215777,0.6477810147120718
C,ADE1,P27616,normed_ratio,samplingTime:genotypeWT,-0.014244045862118138,0.013711390645672212,-1.0388476435549627,0.31127264138554483,0.40925356888011055
C,ADE1,P27616,ratio,(Intercept),0.18775773496852693,0.1325051923463989,1.416983981108342,0.17187732048072155,0.2617813661717716
C,ADE1,P27616,ratio,samplingTime,0.0011510468295691776,0.007675819698867174,0.14995751264702759,0.8823001092532722,0.6688666861111356
C,ADE1,P27616,ratio,genotypeWT,-0.0014051400039611155,0.1873906401011329,-0.007498453515088988,0.9940914479474683,0.6760026984810059
C,ADE1,P27616,ratio,samplingTime:genotypeWT,-0.02311773856880473,0.010855248320468518,-2.129637009336232,0.04581155880694697,0.0879017137249138
