genotype,Gene names,Protein IDs,data,term,estimate,std.error,statistic,p.value,qvalue
rim15KO,YDJ1,P25491,ratio,nutrientP,0.22301778870621686,0.14374654420248598,1.5514653930884548,0.1364710220913955,0.16122607895049476
rim15KO,YDJ1,P25491,ratio,samplingTime:nutrientP,0.00962473713165887,0.008327013727500235,1.1558449939709914,0.2613662261017385,0.263110531752527
rim15KO,YDL144C,Q07589,intensity,(Intercept),24.705737229359062,0.28652830433045323,86.22442130836025,3.408441205374415e-27,2.0201199225614408e-26
rim15KO,YDL144C,Q07589,intensity,samplingTime,-0.07208464136408148,0.016598139014153683,-4.342935150899324,3.155758817051426e-4,8.254937016803837e-4
rim15KO,YDL144C,Q07589,intensity,nutrientP,0.42615393029698734,0.40521221398789253,1.0516808614996993,0.3054876409379618,0.29324037230614125
rim15KO,YDL144C,Q07589,intensity,samplingTime:nutrientP,0.04455183003152479,0.023473313303970126,1.8979779059988766,0.07222791437080811,0.09652533396234061
rim15KO,YDL144C,Q07589,normed_intensity,(Intercept),24.342134340498358,0.12668511217914005,192.14676390764194,3.8140997310232316e-34,9.468167171484805e-33
rim15KO,YDL144C,Q07589,normed_intensity,samplingTime,-0.005064092316327141,0.007338671507119005,-0.6900557289442143,0.49808915375723084,0.4057215021797142
rim15KO,YDL144C,Q07589,normed_intensity,nutrientP,0.2659970148943006,0.17915980379449678,1.4846913719519892,0.15321685704212626,0.17646238241839568
rim15KO,YDL144C,Q07589,normed_intensity,samplingTime:nutrientP,0.02773737809263432,0.010378448775168697,2.6725938233658106,0.014628231126250276,0.024800844878138606
rim15KO,YEF3,P16521,intensity,(Intercept),34.53256267774559,0.2930551720006167,117.83638705981588,6.679492086452365e-30,6.740897018809946e-29
rim15KO,YEF3,P16521,intensity,samplingTime,-0.11576995840762087,0.016976230306633526,-6.819532741752645,1.2508962674641167e-6,4.5031354062836485e-6
rim15KO,YEF3,P16521,intensity,nutrientP,0.13752125702076112,0.4144425987668522,0.33182220512550337,0.743475646913363,0.5060305450195665
rim15KO,YEF3,P16521,intensity,samplingTime:nutrientP,0.04821267723538234,0.024008015137610292,2.0081908878778445,0.058320757316076687,0.08087145014495967
rim15KO,YEF3,P16521,normed_intensity,(Intercept),34.16895978888492,0.12581904497933769,271.57223927821286,3.779784925578377e-37,2.152407784709762e-35
rim15KO,YEF3,P16521,normed_intensity,samplingTime,-0.04874940935986699,0.007288501581283896,-6.688536569032287,1.6466319259870461e-6,5.888064939830625e-6
rim15KO,YEF3,P16521,normed_intensity,nutrientP,-0.022635658381934664,0.17793499981460978,-0.1272130744683099,0.9000420987480116,0.5522722871931359
rim15KO,YEF3,P16521,normed_intensity,samplingTime:nutrientP,0.03139822529649238,0.010307497785629432,3.046153969614948,0.006376496009758037,0.011982839862369836
rim15KO,YEF3,P16521,normed_ratio,(Intercept),-0.12083745554513878,0.09103107402654671,-1.3274308453166206,0.19932043314527947,0.21543440318076373
rim15KO,YEF3,P16521,normed_ratio,samplingTime,-0.048669913341921237,0.00527328853193422,-9.229518363575929,1.196930901662415e-8,4.6086037834858386e-8
rim15KO,YEF3,P16521,normed_ratio,nutrientP,-0.07712649035028689,0.12873737948573155,-0.5990994275196903,0.5558327275658925,0.43271825296280975
rim15KO,YEF3,P16521,normed_ratio,samplingTime:nutrientP,0.021130745734376757,0.00745755616016788,2.8334678654167953,0.010267040554373223,0.018159391456714545
rim15KO,YEF3,P16521,ratio,(Intercept),-0.3885941357383661,0.1496867102478635,-2.5960496766539936,0.017273877543294645,0.028692721566202797
rim15KO,YEF3,P16521,ratio,samplingTime,-0.08544814465826917,0.008671118307390611,-9.854339616775793,4.046832102877592e-9,1.568871931584485e-8
rim15KO,YEF3,P16521,ratio,nutrientP,0.12609187131364238,0.21168897573954032,0.5956468487465515,0.558092215125586,0.43369504880769844
rim15KO,YEF3,P16521,ratio,samplingTime:nutrientP,0.03520187019043946,0.012262813111253436,2.8706194794842896,0.009453355747571064,0.016874282707498127
rim15KO,YER156C,P40093,intensity,(Intercept),28.491416949609473,0.2938995597555597,96.94270033376769,3.289905322958078e-28,2.3283857156752016e-27
rim15KO,YER156C,P40093,intensity,samplingTime,-0.06877149045576773,0.017025144375947356,-4.039407181352668,6.415924443851019e-4,0.0015634315823220637
rim15KO,YER156C,P40093,intensity,nutrientP,-0.03745214560344488,0.4156367433817944,-0.0901078795361511,0.9290977949384213,0.559610027660664
rim15KO,YER156C,P40093,intensity,samplingTime:nutrientP,-0.003111665978158498,0.024077190077824766,-0.12923708988053223,0.8984609230245411,0.5520909238724051
rim15KO,YER156C,P40093,normed_intensity,(Intercept),28.127814060748815,0.12969385585562654,216.87853965927516,3.3900387673755084e-35,1.0582490686151664e-33
rim15KO,YER156C,P40093,normed_intensity,samplingTime,-0.0017509414080143998,0.007512963348607319,-0.2330560295278124,0.8180864973166154,0.530423602822623
rim15KO,YER156C,P40093,normed_intensity,nutrientP,-0.19760906100615455,0.18341480990748826,-1.0773887948624523,0.2941308444700381,0.285842004953915
rim15KO,YER156C,P40093,normed_intensity,samplingTime:nutrientP,-0.019926117917047993,0.010624934661212452,-1.8754108662701316,0.07541253270622934,0.1000370331817328
rim15KO,YER156C,P40093,normed_ratio,(Intercept),0.18829722345175845,0.08483553202731257,2.2195561099462036,0.03817394542672608,0.05648623346054421
rim15KO,YER156C,P40093,normed_ratio,samplingTime,0.005946395078938627,0.004914390420239409,1.2099964737129987,0.2403879698628625,0.24751530845136593
rim15KO,YER156C,P40093,normed_ratio,nutrientP,-0.2218166326212062,0.11997555996416251,-1.8488484878708988,0.07931838700030608,0.10433572940527547
rim15KO,YER156C,P40093,normed_ratio,samplingTime:nutrientP,-0.019627713968300688,0.006949997583098984,-2.8241324883380385,0.010481805809478661,0.018496203142998605
rim15KO,YER156C,P40093,ratio,(Intercept),-0.03525450948325546,0.07669343342830363,-0.459680938866988,0.6507029575651653,0.4723795921168452
rim15KO,YER156C,P40093,ratio,samplingTime,-0.02361220371551981,0.004442731312323023,-5.314794448636918,3.3478184483551964e-5,1.0430919668795124e-4
rim15KO,YER156C,P40093,ratio,nutrientP,-0.049969119164829635,0.10846089369926509,-0.46071092963129634,0.6499763265468665,0.47208163823530697
rim15KO,YER156C,P40093,ratio,samplingTime:nutrientP,-0.01846137285648019,0.006282970875866836,-2.938319024745304,0.008126997123609194,0.014803600955246838
rim15KO,YET1,P35723,intensity,(Intercept),26.81295837002537,0.2845453512555277,94.23087831769485,5.795713438538743e-28,3.904647035306019e-27
rim15KO,YET1,P35723,intensity,samplingTime,-0.060370071366780534,0.016483269626736383,-3.6625058458582984,0.0015464691992044652,0.0034350529874415735
rim15KO,YET1,P35723,intensity,nutrientP,0.10944191228979466,0.40240789485578343,0.27196760721858326,0.7884347055733611,0.5215041511188524
rim15KO,YET1,P35723,intensity,samplingTime:nutrientP,0.02638214378983738,0.02331086345838309,1.131753177523323,0.27112611864045144,0.26985604716341716
rim15KO,YET1,P35723,normed_intensity,(Intercept),26.449355481164705,0.16402552705599655,161.25145857409854,1.267763243223576e-32,2.2507638531983704e-31
rim15KO,YET1,P35723,normed_intensity,samplingTime,0.006650477680973011,0.009501743663011299,0.6999218161254139,0.49203799999578723,0.4026760450018156
rim15KO,YET1,P35723,normed_intensity,nutrientP,-0.05071500311290969,0.23196712493798533,-0.21863013186229716,0.8291537079689464,0.5331449438503916
rim15KO,YET1,P35723,normed_intensity,samplingTime:nutrientP,0.00956769185094764,0.013437494754423187,0.7120145552278833,0.48467941271666903,0.39913586977626087
rim15KO,YET3,Q07451,intensity,(Intercept),26.071215844127938,0.2707589765674676,96.2893868733158,3.765280739984848e-28,2.6287223310157922e-27
rim15KO,YET3,Q07451,intensity,samplingTime,-0.008016024010259703,0.015684646383883127,-0.5110745766316177,0.6148945813720208,0.45845062551073956
rim15KO,YET3,Q07451,intensity,nutrientP,0.20770975349369467,0.3829110167959717,0.5424491445341977,0.5935027813047912,0.448663489750284
rim15KO,YET3,Q07451,intensity,samplingTime:nutrientP,-0.022804724078577074,0.022181439637113637,-1.0280993682853916,0.3161772951825397,0.300151974672447
rim15KO,YET3,Q07451,normed_intensity,(Intercept),25.70761295526724,0.25029091330145814,102.71093191587102,1.037799427926874e-28,8.127989177897357e-28
rim15KO,YET3,Q07451,normed_intensity,samplingTime,0.059004525037494496,0.014498963314164805,4.069568544935199,5.97896933358408e-4,0.0014659937216977468
rim15KO,YET3,Q07451,normed_intensity,nutrientP,0.047552838091004496,0.3539648041296706,0.13434340797788502,0.8944737728078469,0.5510460405513034
rim15KO,YET3,Q07451,normed_intensity,samplingTime:nutrientP,-0.03961917601746745,0.02050463055924182,-1.9322062839903424,0.0676237787082669,0.09146104498804614
rim15KO,YFR006W,P43590,intensity,(Intercept),26.413940803359182,0.5899762828430172,44.77119093003861,1.5673526461404763e-21,6.3387000179565724e-21
rim15KO,YFR006W,P43590,intensity,samplingTime,0.003340118215136123,0.03417640843743083,0.09773169176776177,0.9231181697026778,0.5582498862532491
rim15KO,YFR006W,P43590,intensity,nutrientP,0.6764329330787039,0.83435246067506,0.8107280375627033,0.4270645127778332,0.3685707011045591
rim15KO,YFR006W,P43590,intensity,samplingTime:nutrientP,-0.07465463444267484,0.048332740325416956,-1.5445975945091586,0.13812023126042988,0.16272691209790693
rim15KO,YFR006W,P43590,normed_intensity,(Intercept),26.05033791449849,0.5383681461192656,48.38759146929081,3.3601365123150063e-22,1.3758039263022072e-21
rim15KO,YFR006W,P43590,normed_intensity,samplingTime,0.07036066726289013,0.031186829346443852,2.256101974371215,0.03541696925769419,0.05303018205137814
rim15KO,YFR006W,P43590,normed_intensity,nutrientP,0.5162760176760095,0.7613675337915256,0.6780904028111264,0.5054846938359036,0.40947720863352005
rim15KO,YFR006W,P43590,normed_intensity,samplingTime:nutrientP,-0.091469086381565,0.04410483702915614,-2.0739014707411356,0.05121615632679229,0.07260429363780872
rim15KO,YFR006W,P43590,normed_ratio,(Intercept),-0.03927054209649774,0.06487661022723885,-0.6053112509877983,0.5517796317367796,0.4309199407331836
rim15KO,YFR006W,P43590,normed_ratio,samplingTime,0.0034939249989687318,0.0037582011237426143,0.9296801538628932,0.3636228157230298,0.33091635603956476
rim15KO,YFR006W,P43590,normed_ratio,nutrientP,-0.22496132942826907,0.09174938206415423,-2.451911112283771,0.02352175199684383,0.037383561445961076
rim15KO,YFR006W,P43590,normed_ratio,samplingTime:nutrientP,-0.01414231277797738,0.00531489899932261,-2.6608808144387752,0.01500658356280342,0.025368302780476998
rim15KO,YFR006W,P43590,ratio,(Intercept),-0.26150706110463995,0.07294217035232346,-3.5851286003900764,0.001851182637078458,0.00402324779021891
rim15KO,YFR006W,P43590,ratio,samplingTime,-0.025090897504673047,0.004225426476909724,-5.938074568752959,8.300178810922366e-6,2.78268634719759e-5
rim15KO,YFR006W,P43590,ratio,nutrientP,-0.04408942433153107,0.1031558065811845,-0.42740613245879,0.6736499464738726,0.48118160490898965
rim15KO,YFR006W,P43590,ratio,samplingTime:nutrientP,-0.012093479874771001,0.005975655430456096,-2.0237913674095425,0.05655848185984554,0.0788163767363823
rim15KO,YGL082W,P53155,intensity,(Intercept),25.88842304652448,0.2111919016816248,122.5824609768972,3.035413611098733e-30,3.3211391448123454e-29
rim15KO,YGL082W,P53155,intensity,samplingTime,-0.040736867486735974,0.012234018384209311,-3.3298027031997806,0.0033397657347194495,0.00677693272931365
rim15KO,YGL082W,P53155,intensity,nutrientP,0.20623645306460286,0.298670451621519,0.6905150875987883,0.4978064726915109,0.40565202277967155
rim15KO,YGL082W,P53155,intensity,samplingTime:nutrientP,0.034508339370915096,0.017301514721270582,1.9945270646442501,0.05990440327556328,0.08268815720918686
rim15KO,YGL082W,P53155,normed_intensity,(Intercept),25.5248201576638,0.1348083440412282,189.3415451335682,5.1176219491431266e-34,1.2287267280081189e-32
rim15KO,YGL082W,P53155,normed_intensity,samplingTime,0.02628368156101779,0.007809237694310208,3.3657166793844704,0.0030749233119859096,0.00630495868230089
rim15KO,YGL082W,P53155,normed_intensity,nutrientP,0.04607953766190508,0.19064778846416314,0.2416998279031537,0.8114736676427655,0.5283143072431813
rim15KO,YGL082W,P53155,normed_intensity,samplingTime:nutrientP,0.017693887432025136,0.011043929859088692,1.602136889475426,0.12480239163495405,0.15011536758623642
rim15KO,YGP1,P38616,intensity,(Intercept),28.707965292680015,0.2916138219695562,98.44514604550211,2.4202831612831525e-28,1.7550383584203705e-27
rim15KO,YGP1,P38616,intensity,samplingTime,-0.018493791037750264,0.016892735141157637,-1.0947777777378276,0.2866237332062931,0.2805888019894155
rim15KO,YGP1,P38616,intensity,nutrientP,-0.24655631336940048,0.41240422200479954,-0.5978510893288844,0.5566491285236532,0.4330978768999247
rim15KO,YGP1,P38616,intensity,samplingTime:nutrientP,-0.041018518799476426,0.023889935142201706,-1.7169790773946882,0.10143073010487062,0.12729572733389924
rim15KO,YGP1,P38616,normed_intensity,(Intercept),28.344362403819336,0.3069333500903015,92.34696195600858,8.672323260833552e-28,5.657481268869957e-27
rim15KO,YGP1,P38616,normed_intensity,samplingTime,0.04852675801000376,0.017780171577755226,2.7292626394401944,0.012922038545871494,0.022286766314604235
rim15KO,YGP1,P38616,normed_intensity,nutrientP,-0.40671322877209387,0.4340693064423136,-0.9369776271572077,0.35994767146119766,0.3286919907608145
rim15KO,YGP1,P38616,normed_intensity,samplingTime:nutrientP,-0.057832970738366636,0.02514495978658207,-2.2999826298878254,0.03234858852911874,0.049132781117219415
rim15KO,YGP1,P38616,normed_ratio,(Intercept),0.21389283357381228,0.3127052924419474,0.6840077182688576,0.5018195515960702,0.4075105551941129
rim15KO,YGP1,P38616,normed_ratio,samplingTime,0.05440359381982611,0.018114531220716747,3.0033122666518275,0.0070233318004717755,0.013032306918708075
rim15KO,YGP1,P38616,normed_ratio,nutrientP,-0.8257202473473843,0.44223206559724687,-1.867165028461303,0.0766065758525959,0.10136917825268166
rim15KO,YGP1,P38616,normed_ratio,samplingTime:nutrientP,-0.10197741205779741,0.025617815728368475,-3.9807223667734632,7.359578825672493e-4,0.0017693792139589787
rim15KO,YGP1,P38616,ratio,(Intercept),-0.052872638922656076,0.3393381099448541,-0.15581108449990608,0.8777438568170325,0.5466186633953696
rim15KO,YGP1,P38616,ratio,samplingTime,0.02125705801377902,0.01965732891494387,1.0813807972465173,0.2923949945226352,0.28482746323723296
rim15KO,YGP1,P38616,ratio,nutrientP,-0.5811060611065342,0.47989655731406505,-1.2108985827256795,0.24004961352004076,0.2472571081711846
rim15KO,YGP1,P38616,ratio,samplingTime:nutrientP,-0.09503079530907996,0.02779966115154241,-3.4184155983429085,0.0027231746206830237,0.0056725627772186964
rim15KO,YGR017W,P53210,intensity,(Intercept),24.723801587513215,0.29801745042108013,82.9609190756448,7.35865297194197e-27,4.150927283059473e-26
rim15KO,YGR017W,P53210,intensity,samplingTime,-0.055107572319639475,0.017263687377383496,-3.1921090271730606,0.004577904390800144,0.008947516395866552
rim15KO,YGR017W,P53210,intensity,nutrientP,0.4828511051139415,0.421460320209343,1.1456620753149553,0.265459121119476,0.26594363381265695
rim15KO,YGR017W,P53210,intensity,samplingTime:nutrientP,0.01994711764192624,0.02441454082566494,0.8170179314188668,0.4235442420701139,0.36633258440451066
rim15KO,YGR017W,P53210,normed_intensity,(Intercept),24.360198698652543,0.19902812093576164,122.3957628907879,3.1292488572053307e-30,3.41247005620184e-29
rim15KO,YGR017W,P53210,normed_intensity,samplingTime,0.011912976728114272,0.01152938948470389,1.0332703864258632,0.3138108773021505,0.2987091350975719
rim15KO,YGR017W,P53210,normed_intensity,nutrientP,0.322694189711241,0.2814682679209866,1.1464673872289832,0.26513371536933256,0.2657704195570256
rim15KO,YGR017W,P53210,normed_intensity,samplingTime:nutrientP,0.003132665703036385,0.016305018975149983,0.19212892102798482,0.8495785828049682,0.5387571500714433
rim15KO,YGR054W,P53235,intensity,(Intercept),28.616302509899587,0.2547862995107835,112.31491867830373,1.7417357155409874e-29,1.6007766390274377e-28
rim15KO,YGR054W,P53235,intensity,samplingTime,-0.06773791191891013,0.014759374045310716,-4.589484060161178,1.7763607376072345e-4,4.8771555057828197e-4
rim15KO,YGR054W,P53235,intensity,nutrientP,0.06888380465938508,0.3603222402750035,0.19117278080534775,0.8503176233545551,0.5388626483270584
rim15KO,YGR054W,P53235,intensity,samplingTime:nutrientP,-0.006101547921231072,0.02087290694701586,-0.2923190304407213,0.7730536177883174,0.5160920650945329
rim15KO,YGR054W,P53235,normed_intensity,(Intercept),28.252699621038918,0.1453662289184766,194.35531781514004,3.0351188115341812e-34,7.758596082265902e-33
rim15KO,YGR054W,P53235,normed_intensity,samplingTime,-7.173628711565771e-4,0.008420839543898839,-0.08518899658601486,0.9329581603580299,0.5605635433050954
rim15KO,YGR054W,P53235,normed_intensity,nutrientP,-0.09127311074331845,0.20557889244754157,-0.443980944038839,0.6618227872766149,0.4768676442745738
rim15KO,YGR054W,P53235,normed_intensity,samplingTime:nutrientP,-0.022915999860120825,0.011908865489549402,-1.9242806865381685,0.06866614391529896,0.09257303703120062
rim15KO,YGR054W,P53235,normed_ratio,(Intercept),-0.04931177466826111,0.06849970396708009,-0.7198830332458019,0.4799260033116637,0.3965883613919732
rim15KO,YGR054W,P53235,normed_ratio,samplingTime,-0.00410036656382003,0.003968081308863311,-1.0333373347620776,0.3137803221176686,0.2986955874089184
rim15KO,YGR054W,P53235,normed_ratio,nutrientP,-0.11733753646351205,0.09687321036878677,-1.2112485589857054,0.23991844433060894,0.24714776665482394
rim15KO,YGR054W,P53235,normed_ratio,samplingTime:nutrientP,-0.015943189682506027,0.005611714403593675,-2.8410550744165097,0.010095600870338443,0.01788696096077506
rim15KO,YGR054W,P53235,ratio,(Intercept),-0.27291890168338445,0.09273040902941808,-2.943143511820409,0.008039638216244642,0.014664751329548061
