Protein IDs,Gene names,genotype,nutrient,samplingTime,replicate,ratio,normalized_ratio,intensity,normalized_intensity
Q06488,RSC2,rim15KO,P,T16,R3,NaN,NaN,1,1.342869817
Q06488,RSC2,rim15KO,P,T30,R1,NaN,NaN,5036901,7411987.372
Q06488,RSC2,rim15KO,P,T30,R2,NaN,NaN,1,1.164321507
Q06488,RSC2,rim15KO,P,T30,R3,NaN,NaN,1,2.345834103
Q06488,RSC2,WT,C,T00,R1,1.0538,0.96739,35571001,12761003.2
Q06488,RSC2,WT,C,T00,R2,0.93946,0.98623,33665001,12495671.66
Q06488,RSC2,WT,C,T00,R3,NaN,NaN,32735001,7281721.33
Q06488,RSC2,WT,C,T06,R1,0.84818,1.2933,15182001,20571515.05
Q06488,RSC2,WT,C,T06,R2,NaN,NaN,13429001,12782048.29
Q06488,RSC2,WT,C,T06,R3,NaN,NaN,1,0.82710968
Q06488,RSC2,WT,C,T16,R1,0.79135,1.8566,24189001,52028263.43
Q06488,RSC2,WT,C,T16,R2,NaN,NaN,1,1.159966215
Q06488,RSC2,WT,C,T16,R3,NaN,NaN,1,1.312736488
Q06488,RSC2,WT,C,T30,R1,NaN,NaN,4799101,12270459.91
Q06488,RSC2,WT,C,T30,R2,NaN,NaN,20484001,28497479.52
Q06488,RSC2,WT,C,T30,R3,NaN,NaN,1,1.726595145
Q06488,RSC2,WT,P,T00,R1,1.0538,0.96739,35571001,12761003.2
Q06488,RSC2,WT,P,T00,R2,0.91357,0.94309,33665001,12495671.66
Q06488,RSC2,WT,P,T00,R3,NaN,NaN,32735001,7281721.33
Q06488,RSC2,WT,P,T06,R1,NaN,NaN,16148001,16342910.02
Q06488,RSC2,WT,P,T06,R2,NaN,NaN,2104301,3811048.84
Q06488,RSC2,WT,P,T06,R3,NaN,NaN,1,1.020266395
Q06488,RSC2,WT,P,T16,R1,NaN,NaN,1,1.59719397
Q06488,RSC2,WT,P,T16,R2,NaN,NaN,18361001,13577053.47
Q06488,RSC2,WT,P,T16,R3,NaN,NaN,1,1.16826468
Q06488,RSC2,WT,P,T30,R1,NaN,NaN,3195001,6403443.418
Q06488,RSC2,WT,P,T30,R2,NaN,NaN,1,1.396355382
Q06488,RSC2,WT,P,T30,R3,NaN,NaN,1,1.93674488
Q06489,MRI1,rim15KO,C,T00,R1,0.91637,1.0068,156020001,71094544.8
Q06489,MRI1,rim15KO,C,T00,R2,1.036,1.0539,124820001,47184678.92
Q06489,MRI1,rim15KO,C,T00,R3,0.87873,1.0108,219740001,67187786.25
Q06489,MRI1,rim15KO,C,T06,R1,0.6195,0.83041,28356001,31327859.65
Q06489,MRI1,rim15KO,C,T06,R2,0.83316,0.99108,35993001,47029343.15
Q06489,MRI1,rim15KO,C,T06,R3,0.78146,1.0896,47270001,41919731.63
Q06489,MRI1,rim15KO,C,T16,R1,0.41602,0.82593,23367001,37425573.29
Q06489,MRI1,rim15KO,C,T16,R2,0.59134,0.9528,11964001,25649138.69
Q06489,MRI1,rim15KO,C,T16,R3,0.39427,0.99398,28728001,37438000.58
Q06489,MRI1,rim15KO,C,T30,R1,0.47826,0.95046,21511001,37475715.25
Q06489,MRI1,rim15KO,C,T30,R2,0.5328,0.93257,9490201,23823917.45
Q06489,MRI1,rim15KO,C,T30,R3,0.59416,1.3473,27167001,54302922.41
Q06489,MRI1,rim15KO,P,T00,R1,0.91637,1.0068,156020001,71094544.8
Q06489,MRI1,rim15KO,P,T00,R2,1.0438,1.0775,124820001,47184678.92
Q06489,MRI1,rim15KO,P,T00,R3,0.87873,1.0108,219740001,67187786.25
Q06489,MRI1,rim15KO,P,T06,R1,0.87975,0.91636,102990001,86765486.32
Q06489,MRI1,rim15KO,P,T06,R2,0.83533,0.95831,69425001,63202607.36
Q06489,MRI1,rim15KO,P,T06,R3,0.75089,0.83742,75137001,83449374.92
Q06489,MRI1,rim15KO,P,T16,R1,0.48168,0.6586,34376001,45703542.35
Q06489,MRI1,rim15KO,P,T16,R2,0.67625,0.87437,49237001,33985585.49
Q06489,MRI1,rim15KO,P,T16,R3,0.49885,0.822,20583001,27640290.78
Q06489,MRI1,rim15KO,P,T30,R1,0.46496,0.7369,21307001,31354045.34
Q06489,MRI1,rim15KO,P,T30,R2,0.38583,0.69821,26786001,31187517.06
Q06489,MRI1,rim15KO,P,T30,R3,0.33502,0.64801,11803001,27687882.27
Q06489,MRI1,WT,C,T00,R1,1.1273,1.0177,147010001,52739451.8
Q06489,MRI1,WT,C,T00,R2,1.0438,1.0775,213300001,79172039.14
Q06489,MRI1,WT,C,T00,R3,1.3042,1.1281,252460001,56158341.78
Q06489,MRI1,WT,C,T06,R1,0.64387,0.95202,31223001,42306968.3
Q06489,MRI1,WT,C,T06,R2,0.75057,1.1054,34303001,32650426.9
Q06489,MRI1,WT,C,T06,R3,0.80457,1.0679,69510001,57492394.67
Q06489,MRI1,WT,C,T16,R1,0.43201,1.0118,23172001,49840792.19
Q06489,MRI1,WT,C,T16,R2,0.41381,1.0512,30697001,35607484.06
Q06489,MRI1,WT,C,T16,R3,0.49828,0.90098,46312001,60795453.53
Q06489,MRI1,WT,C,T30,R1,0.42501,1.0425,17709001,45278810.94
Q06489,MRI1,WT,C,T30,R2,0.46448,1.2077,17688001,24607665.57
Q06489,MRI1,WT,C,T30,R3,0.61241,1.1424,28568001,49325371.83
Q06489,MRI1,WT,P,T00,R1,1.1273,1.0177,147010001,52739451.8
Q06489,MRI1,WT,P,T00,R2,1.036,1.0539,213300001,79172039.14
Q06489,MRI1,WT,P,T00,R3,1.3042,1.1281,252460001,56158341.78
Q06489,MRI1,WT,P,T06,R1,0.72575,0.88514,39690001,40169065.83
Q06489,MRI1,WT,P,T06,R2,0.39061,0.82922,38579001,69869499.18
Q06489,MRI1,WT,P,T06,R3,0.72877,0.81743,21071001,21498034.22
Q06489,MRI1,WT,P,T16,R1,0.44279,0.76371,17065001,27256116.69
Q06489,MRI1,WT,P,T16,R2,0.52189,0.7037,35190001,26021267.87
Q06489,MRI1,WT,P,T16,R3,0.48607,0.7401,16340001,19089446.03
Q06489,MRI1,WT,P,T30,R1,0.41757,0.80519,18724001,37526774.16
Q06489,MRI1,WT,P,T30,R2,0.31669,0.6245,24537001,34262373.41
Q06489,MRI1,WT,P,T30,R3,0.41404,0.74118,16607001,32163524.15
Q06493,YLH47,rim15KO,C,T00,R1,1.2245,1.3702,39158001,17843354.94
Q06493,YLH47,rim15KO,C,T00,R2,1.1212,1.1585,59144001,22357720.52
Q06493,YLH47,rim15KO,C,T00,R3,1.0772,1.2345,57948001,17718202.82
Q06493,YLH47,rim15KO,C,T06,R1,0.81991,1.1346,27190001,30039656.69
Q06493,YLH47,rim15KO,C,T06,R2,NaN,NaN,1,1.306624673
Q06493,YLH47,rim15KO,C,T06,R3,0.8664,1.3352,30223001,26802201.49
Q06493,YLH47,rim15KO,C,T16,R1,NaN,NaN,1,1.601642131
Q06493,YLH47,rim15KO,C,T16,R2,NaN,NaN,1,2.143859624
Q06493,YLH47,rim15KO,C,T16,R3,0.63176,1.4656,25068001,32668330.67
Q06493,YLH47,rim15KO,C,T30,R1,0.48206,1.039,7374601,12847772.5
Q06493,YLH47,rim15KO,C,T30,R2,NaN,NaN,1,2.510370165
Q06493,YLH47,rim15KO,C,T30,R3,NaN,NaN,6012801,12018723.24
Q06493,YLH47,rim15KO,P,T00,R1,1.2245,1.3702,39158001,17843354.94
Q06493,YLH47,rim15KO,P,T00,R2,0.81579,0.86115,59144001,22357720.52
Q06493,YLH47,rim15KO,P,T00,R3,1.0772,1.2345,57948001,17718202.82
Q06493,YLH47,rim15KO,P,T06,R1,NaN,NaN,15695001,13222491.32
Q06493,YLH47,rim15KO,P,T06,R2,0.7858,0.97611,50240001,45737112.16
Q06493,YLH47,rim15KO,P,T06,R3,0.98851,1.123,9696801,10769553.9
Q06493,YLH47,rim15KO,P,T16,R1,NaN,NaN,18165001,24150711.79
Q06493,YLH47,rim15KO,P,T16,R2,NaN,NaN,17004001,11736923.82
Q06493,YLH47,rim15KO,P,T16,R3,0.53013,0.96666,92856001,124693521.1
Q06493,YLH47,rim15KO,P,T30,R1,0.69431,1.1331,48994001,72096496.78
Q06493,YLH47,rim15KO,P,T30,R2,0.47691,0.90789,20240001,23565868.47
Q06493,YLH47,rim15KO,P,T30,R3,0.38958,0.85267,26595001,62387460.32
Q06493,YLH47,WT,C,T00,R1,0.9939,0.91292,67103001,24073025.39
Q06493,YLH47,WT,C,T00,R2,0.81579,0.86115,51334001,19053996.8
Q06493,YLH47,WT,C,T00,R3,1.4353,1.2873000000000001,78575001,17478577.77
Q06493,YLH47,WT,C,T06,R1,0.69622,1.0528,5243501,7104910.595
Q06493,YLH47,WT,C,T06,R2,NaN,NaN,7614901,7248047.144
Q06493,YLH47,WT,C,T06,R3,0.95576,1.3538,36445001,30144013.11
Q06493,YLH47,WT,C,T16,R1,NaN,NaN,1,2.150905836
Q06493,YLH47,WT,C,T16,R2,NaN,NaN,1,1.159966215
Q06493,YLH47,WT,C,T16,R3,0.31731,0.61388,14728001,19333984.3
Q06493,YLH47,WT,C,T30,R1,0.39926,1.0141,7687701,19656103.7
Q06493,YLH47,WT,C,T30,R2,NaN,NaN,1,1.391206704
Q06493,YLH47,WT,C,T30,R3,NaN,NaN,7615001,13148023.76
Q06493,YLH47,WT,P,T00,R1,0.9939,0.91292,67103001,24073025.39
Q06493,YLH47,WT,P,T00,R2,1.1212,1.1585,51334001,19053996.8
Q06493,YLH47,WT,P,T00,R3,1.4353,1.2873000000000001,78575001,17478577.77
Q06493,YLH47,WT,P,T06,R1,NaN,NaN,11508001,11646904.46
Q06493,YLH47,WT,P,T06,R2,0.40728,0.85839,19298001,34950144.64
Q06493,YLH47,WT,P,T06,R3,0.76839,0.92069,7067301,7210529.711
Q06493,YLH47,WT,P,T16,R1,NaN,NaN,3119201,4981969.028
Q06493,YLH47,WT,P,T16,R2,NaN,NaN,12629001,9338522.551
Q06493,YLH47,WT,P,T16,R3,0.40341,0.69928,136720001,159725148.2
Q06493,YLH47,WT,P,T30,R1,0.52601,1.0865,48018001,96238014.46
Q06493,YLH47,WT,P,T30,R2,0.41576,0.92723,16408001,22911400.51
Q06493,YLH47,WT,P,T30,R3,0.47785,0.95259,34942001,67673741.52
Q06494,YPR127W,rim15KO,C,T00,R1,NaN,NaN,16440001,7491311.243
Q06494,YPR127W,rim15KO,C,T00,R2,1.1193,1.149,276150001,104390714.8
Q06494,YPR127W,rim15KO,C,T00,R3,1.307,1.4696,38903001,11894996.38
Q06494,YPR127W,rim15KO,C,T06,R1,1.2386,1.6586,54068001,59734613.03
Q06494,YPR127W,rim15KO,C,T06,R2,2.1207,2.5206,39774001,51969691.04
Q06494,YPR127W,rim15KO,C,T06,R3,NaN,NaN,11670001,10349128.41
Q06494,YPR127W,rim15KO,C,T16,R1,NaN,NaN,2253801,3609782.637
Q06494,YPR127W,rim15KO,C,T16,R2,NaN,NaN,1,2.143859624
Q06494,YPR127W,rim15KO,C,T16,R3,NaN,NaN,45480001,59269014.36
Q06494,YPR127W,rim15KO,C,T30,R1,NaN,NaN,32285001,56245802.06
Q06494,YPR127W,rim15KO,C,T30,R2,NaN,NaN,1,2.510370165
Q06494,YPR127W,rim15KO,C,T30,R3,NaN,NaN,10987001,21961432.65
Q06494,YPR127W,rim15KO,P,T00,R1,NaN,NaN,16440001,7491311.243
Q06494,YPR127W,rim15KO,P,T00,R2,4.2303,4.2877,276150001,104390714.8
Q06494,YPR127W,rim15KO,P,T00,R3,1.307,1.4696,38903001,11894996.38
Q06494,YPR127W,rim15KO,P,T06,R1,2.3465,2.2472,147710001,124440527.7
Q06494,YPR127W,rim15KO,P,T06,R2,2.8547,3.0961,109450001,99640264.16
Q06494,YPR127W,rim15KO,P,T06,R3,2.1024,2.1876,133740001,148535599.5
Q06494,YPR127W,rim15KO,P,T16,R1,0.90269,1.2703,220690001,293411523
Q06494,YPR127W,rim15KO,P,T16,R2,0.60078,0.78536,306620001,211642871.1
Q06494,YPR127W,rim15KO,P,T16,R3,0.45297,0.76887,158750001,213180584.8
Q06494,YPR127W,rim15KO,P,T30,R1,0.92702,1.3832,324570001,477616841.9
Q06494,YPR127W,rim15KO,P,T30,R2,0.56716,0.95409,259500001,302141432.3
Q06494,YPR127W,rim15KO,P,T30,R3,0.49487,0.93363,178300001,418262223
Q06494,YPR127W,WT,C,T00,R1,NaN,NaN,18348001,6582297.175
Q06494,YPR127W,WT,C,T00,R2,4.2303,4.2877,22071001,8192246.352
Q06494,YPR127W,WT,C,T00,R3,1.4655,1.2606,74566001,16586797.72
Q06494,YPR127W,WT,C,T06,R1,1.3372,1.9847,41953001,56846050.24
Q06494,YPR127W,WT,C,T06,R2,0.93967,1.3998,49804001,47404654.01
Q06494,YPR127W,WT,C,T06,R3,NaN,NaN,42094001,34816355.69
Q06494,YPR127W,WT,C,T16,R1,NaN,NaN,3803201,8180327.228
Q06494,YPR127W,WT,C,T16,R2,NaN,NaN,67390001,78170124.38
Q06494,YPR127W,WT,C,T16,R3,NaN,NaN,499000001,655055508.7
Q06494,YPR127W,WT,C,T30,R1,NaN,NaN,18592001,47536487.13
Q06494,YPR127W,WT,C,T30,R2,NaN,NaN,1,1.391206704
Q06494,YPR127W,WT,C,T30,R3,NaN,NaN,29291001,50573700.12
Q06494,YPR127W,WT,P,T00,R1,NaN,NaN,18348001,6582297.175
Q06494,YPR127W,WT,P,T00,R2,1.1193,1.149,22071001,8192246.352
Q06494,YPR127W,WT,P,T00,R3,1.4655,1.2606,74566001,16586797.72
Q06494,YPR127W,WT,P,T06,R1,3.8275,4.8079,274040001,277347708.8
Q06494,YPR127W,WT,P,T06,R2,3.3105,6.7397,97695001,176933062.4
Q06494,YPR127W,WT,P,T06,R3,5.1542,5.3508,304560001,310732334.2
Q06494,YPR127W,WT,P,T16,R1,1.468,2.4159,414790001,662500088.4
Q06494,YPR127W,WT,P,T16,R2,2.2678,3.1234,1338500001,989754648.3
Q06494,YPR127W,WT,P,T16,R3,1.5655,2.3861,725660001,847762948.6
Q06494,YPR127W,WT,P,T30,R1,1.3363,2.5121000000000002,688100001,1379094849
Q06494,YPR127W,WT,P,T30,R2,1.7745,3.3852,934430001,1304796361
Q06494,YPR127W,WT,P,T30,R3,1.5037,2.6668,793780001,1537349352
Q06505,SPN1,rim15KO,C,T00,R1,0.92279,1.004,136740001,62309114.63
Q06505,SPN1,rim15KO,C,T00,R2,1.0195,1.0341,162350001,61371836.31
Q06505,SPN1,rim15KO,C,T00,R3,0.96197,1.0896,242260001,74073510.02
Q06505,SPN1,rim15KO,C,T06,R1,0.70422,0.96071,64007001,70715272.71
Q06505,SPN1,rim15KO,C,T06,R2,0.86027,1.0042,29518001,38568948.39
Q06505,SPN1,rim15KO,C,T06,R3,0.61509,0.90965,108000001,95775988.2
Q06505,SPN1,rim15KO,C,T16,R1,0.38838,0.78142,33374001,53453206.1
Q06505,SPN1,rim15KO,C,T16,R2,0.56096,0.86376,47725001,102315702.7
Q06505,SPN1,rim15KO,C,T16,R3,0.53356,0.99471,58570001,76327751.85
Q06505,SPN1,rim15KO,C,T30,R1,0.33193,0.65969,37115001,64660459.5
Q06505,SPN1,rim15KO,C,T30,R2,0.31432,0.5506,8181601,20538847.06
Q06505,SPN1,rim15KO,C,T30,R3,NaN,NaN,10983001,21953437.23
Q06505,SPN1,rim15KO,P,T00,R1,0.92279,1.004,136740001,62309114.63
Q06505,SPN1,rim15KO,P,T00,R2,0.94022,1.0187,162350001,61371836.31
Q06505,SPN1,rim15KO,P,T00,R3,0.96197,1.0896,242260001,74073510.02
Q06505,SPN1,rim15KO,P,T06,R1,1.0383,1.0228,52403001,44147701.94
Q06505,SPN1,rim15KO,P,T06,R2,0.89226,0.985,53816001,48992603.99
Q06505,SPN1,rim15KO,P,T06,R3,0.78207,0.88947,38530001,42792558.35
Q06505,SPN1,rim15KO,P,T16,R1,0.60884,0.87399,51460001,68417042.9
Q06505,SPN1,rim15KO,P,T16,R2,0.64711,0.83832,149000001,102846480.7
Q06505,SPN1,rim15KO,P,T16,R3,0.53549,0.90962,40946001,54985148.87
Q06505,SPN1,rim15KO,P,T30,R1,0.54636,0.8397,58833001,86574951.64
Q06505,SPN1,rim15KO,P,T30,R2,0.48836,0.87823,106370001,123848879.9
Q06505,SPN1,rim15KO,P,T30,R3,0.42222,0.82775,43684001,102475419.3
Q06505,SPN1,WT,C,T00,R1,1.1044,0.99279,168830001,60567319.5
Q06505,SPN1,WT,C,T00,R2,0.94022,1.0187,173460001,64384350.33
Q06505,SPN1,WT,C,T00,R3,1.214,1.0638,266640001,59312604.96
Q06505,SPN1,WT,C,T06,R1,0.6987,1.0495,38250001,51828508.73
Q06505,SPN1,WT,C,T06,R2,0.66075,0.99756,48446001,46112076.73
Q06505,SPN1,WT,C,T06,R3,0.67608,0.88992,83469001,69038018.69
Q06505,SPN1,WT,C,T16,R1,0.35418,0.82435,25040001,53858684.29
Q06505,SPN1,WT,C,T16,R2,0.33231,0.82756,86970001,100882262.9
Q06505,SPN1,WT,C,T16,R3,0.41149,0.74528,36816001,48329707.85
Q06505,SPN1,WT,C,T30,R1,0.31294,0.77826,24423001,62445331.88
Q06505,SPN1,WT,C,T30,R2,0.22577,0.58975,37288001,51875316.98
Q06505,SPN1,WT,C,T30,R3,NaN,NaN,10420001,17991123.14
Q06505,SPN1,WT,P,T00,R1,1.1044,0.99279,168830001,60567319.5
Q06505,SPN1,WT,P,T00,R2,1.0195,1.0341,173460001,64384350.33
Q06505,SPN1,WT,P,T00,R3,1.214,1.0638,266640001,59312604.96
Q06505,SPN1,WT,P,T06,R1,0.77001,0.97127,37908001,38365556.8
Q06505,SPN1,WT,P,T06,R2,0.4412,0.96127,28759001,52084733.79
Q06505,SPN1,WT,P,T06,R3,0.89013,1.0004,54994001,56108531.13
Q06505,SPN1,WT,P,T16,R1,0.5237,0.88554,44353001,70840345.74
Q06505,SPN1,WT,P,T16,R2,0.67188,0.89438,157080001,116152903.3
Q06505,SPN1,WT,P,T16,R3,0.55502,0.86859,69926001,81692077.16
Q06505,SPN1,WT,P,T30,R1,0.46191,0.90241,32358001,64852132.6
Q06505,SPN1,WT,P,T30,R2,0.40627,0.82852,61426001,85772527.1
Q06505,SPN1,WT,P,T30,R3,0.4601,0.87484,37682001,72980422.49
Q06506,RRP9,rim15KO,C,T00,R1,0.90445,0.99417,60019001,27349208.61
Q06506,RRP9,rim15KO,C,T00,R2,0.98501,1.0239,62685001,23696295.64
Q06506,RRP9,rim15KO,C,T00,R3,0.80636,0.91247,37447001,11449809.26
Q06506,RRP9,rim15KO,C,T06,R1,0.88582,1.2597,20846001,23030771.99
Q06506,RRP9,rim15KO,C,T06,R2,1.0283,1.1828,20471001,26747914.98
Q06506,RRP9,rim15KO,C,T06,R3,0.70105,1.034,34808001,30868246.87
Q06506,RRP9,rim15KO,C,T16,R1,0.60723,1.1987,7686601,12311184.01
Q06506,RRP9,rim15KO,C,T16,R2,0.70646,1.2604,10841001,23241584.33
Q06506,RRP9,rim15KO,C,T16,R3,NaN,NaN,20128001,26230579.47
Q06506,RRP9,rim15KO,C,T30,R1,0.67583,1.529,9284801,16175656.28
Q06506,RRP9,rim15KO,C,T30,R2,0.64086,1.2543,6132101,15393843.4
Q06506,RRP9,rim15KO,C,T30,R3,0.52977,1.3692,10914001,21815516.17
Q06506,RRP9,rim15KO,P,T00,R1,0.90445,0.99417,60019001,27349208.61
Q06506,RRP9,rim15KO,P,T00,R2,0.96745,1.0187,62685001,23696295.64
Q06506,RRP9,rim15KO,P,T00,R3,0.80636,0.91247,37447001,11449809.26
Q06506,RRP9,rim15KO,P,T06,R1,1.0367,1.0469,31344001,26406228.41
Q06506,RRP9,rim15KO,P,T06,R2,NaN,NaN,18665001,16992102.45
Q06506,RRP9,rim15KO,P,T06,R3,0.68034,0.71228,12808001,14224944.61
Q06506,RRP9,rim15KO,P,T16,R1,0.58732,0.81307,17223001,22898305
Q06506,RRP9,rim15KO,P,T16,R2,0.72933,0.91126,18462001,12743300.78
Q06506,RRP9,rim15KO,P,T16,R3,0.75074,1.3209,8167601,10968024.86
Q06506,RRP9,rim15KO,P,T30,R1,NaN,NaN,1,1.471537235
Q06506,RRP9,rim15KO,P,T30,R2,NaN,NaN,5186801,6039103.958
Q06506,RRP9,rim15KO,P,T30,R3,0.43406,0.89711,7889601,18507695.09
Q06506,RRP9,WT,C,T00,R1,1.3061,1.2117,62181001,22307270.82
Q06506,RRP9,WT,C,T00,R2,0.96745,1.0187,66518001,24689947.28
Q06506,RRP9,WT,C,T00,R3,1.172,1.0216,63694001,14168380.98
Q06506,RRP9,WT,C,T06,R1,0.76289,1.2307,22251001,30149965.21
Q06506,RRP9,WT,C,T06,R2,0.82916,1.2412,21785001,20735491.41
Q06506,RRP9,WT,C,T06,R3,0.74129,1.1359,15856001,13114651.91
Q06506,RRP9,WT,C,T16,R1,0.47065,1.1364,6250001,13443163.63
Q06506,RRP9,WT,C,T16,R2,0.45448,1.1507,9099601,10555229.73
Q06506,RRP9,WT,C,T16,R3,NaN,NaN,2251101,2955102.42
Q06506,RRP9,WT,C,T30,R1,0.42795,1.0664,5729301,14648818.23
Q06506,RRP9,WT,C,T30,R2,0.41668,1.1689,8467101,11779487.68
Q06506,RRP9,WT,C,T30,R3,0.53639,1.0175,13986001,24148161.42
Q06506,RRP9,WT,P,T00,R1,1.3061,1.2117,62181001,22307270.82
Q06506,RRP9,WT,P,T00,R2,0.98501,1.0239,66518001,24689947.28
Q06506,RRP9,WT,P,T00,R3,1.172,1.0216,63694001,14168380.98
Q06506,RRP9,WT,P,T06,R1,0.998,1.1891,12242001,12389763.96
Q06506,RRP9,WT,P,T06,R2,NaN,NaN,3268901,5920227.84
Q06506,RRP9,WT,P,T06,R3,0.9416,1.03,12036001,12279927.35
Q06506,RRP9,WT,P,T16,R1,0.46546,0.77579,12058001,19258966.49
Q06506,RRP9,WT,P,T16,R2,0.66246,0.91902,12260001,9065665.274
Q06506,RRP9,WT,P,T16,R3,0.56607,0.91088,9323201,10891966.43
Q06506,RRP9,WT,P,T30,R1,NaN,NaN,1,2.004207015
Q06506,RRP9,WT,P,T30,R2,NaN,NaN,6886401,9615863.1
Q06506,RRP9,WT,P,T30,R3,0.60328,1.1113,6019501,11658237.74
Q06511,RRP15,rim15KO,C,T00,R1,0.90758,1.0095,24477001,11153577.96
Q06511,RRP15,rim15KO,C,T00,R2,0.88901,0.92111,31175001,11784829.36
Q06511,RRP15,rim15KO,C,T00,R3,0.82502,0.93746,27746001,8483627.815
Q06511,RRP15,rim15KO,C,T06,R1,NaN,NaN,1,1.104805281
Q06511,RRP15,rim15KO,C,T06,R2,NaN,NaN,2671801,3491041.107
Q06511,RRP15,rim15KO,C,T06,R3,NaN,NaN,7879801,6987923.339
Q06511,RRP15,rim15KO,C,T16,R1,NaN,NaN,1,1.601642131
Q06511,RRP15,rim15KO,C,T16,R2,NaN,NaN,1,2.143859624
Q06511,RRP15,rim15KO,C,T16,R3,NaN,NaN,3949401,5146813.972
Q06511,RRP15,rim15KO,C,T30,R1,NaN,NaN,1,1.742165102
Q06511,RRP15,rim15KO,C,T30,R2,NaN,NaN,1,2.510370165
Q06511,RRP15,rim15KO,C,T30,R3,NaN,NaN,1,1.99885598
Q06511,RRP15,rim15KO,P,T00,R1,0.90758,1.0095,24477001,11153577.96
Q06511,RRP15,rim15KO,P,T00,R2,1.0576,1.1039,31175001,11784829.36
Q06511,RRP15,rim15KO,P,T00,R3,0.82502,0.93746,27746001,8483627.815
Q06511,RRP15,rim15KO,P,T06,R1,0.73434,0.74675,12719001,10715315.05
Q06511,RRP15,rim15KO,P,T06,R2,0.67083,0.77818,15263001,13895015.42
Q06511,RRP15,rim15KO,P,T06,R3,NaN,NaN,5440101,6041937.021
Q06511,RRP15,rim15KO,P,T16,R1,NaN,NaN,1,1.32951888
Q06511,RRP15,rim15KO,P,T16,R2,NaN,NaN,1,0.690244832
Q06511,RRP15,rim15KO,P,T16,R3,NaN,NaN,1,1.342869817
Q06511,RRP15,rim15KO,P,T30,R1,NaN,NaN,3946101,5806834.556
Q06511,RRP15,rim15KO,P,T30,R2,NaN,NaN,1,1.164321507
Q06511,RRP15,rim15KO,P,T30,R3,NaN,NaN,2060801,4834297.266
Q06511,RRP15,WT,C,T00,R1,1.1883,1.1042,40135001,14398326.21
Q06511,RRP15,WT,C,T00,R2,1.0576,1.1039,33953001,12602570.61
Q06511,RRP15,WT,C,T00,R3,1.1418,1.0071,44017001,9791340.317
Q06511,RRP15,WT,C,T06,R1,NaN,NaN,1,1.354993657
Q06511,RRP15,WT,C,T06,R2,NaN,NaN,4056801,3861361.415
Q06511,RRP15,WT,C,T06,R3,NaN,NaN,7706601,6374204.285
Q06511,RRP15,WT,C,T16,R1,NaN,NaN,1,2.150905836
Q06511,RRP15,WT,C,T16,R2,NaN,NaN,1,1.159966215
Q06511,RRP15,WT,C,T16,R3,NaN,NaN,1894001,2486324.221
Q06511,RRP15,WT,C,T30,R1,NaN,NaN,1,2.556824687
Q06511,RRP15,WT,C,T30,R2,NaN,NaN,1,1.391206704
Q06511,RRP15,WT,C,T30,R3,NaN,NaN,1,1.726595145
Q06511,RRP15,WT,P,T00,R1,1.1883,1.1042,40135001,14398326.21
Q06511,RRP15,WT,P,T00,R2,0.88901,0.92111,33953001,12602570.61
Q06511,RRP15,WT,P,T00,R3,1.1418,1.0071,44017001,9791340.317
Q06511,RRP15,WT,P,T06,R1,0.71299,0.86955,11387001,11524443.97
Q06511,RRP15,WT,P,T06,R2,0.36712,0.72588,8939001,16189209.33
Q06511,RRP15,WT,P,T06,R3,NaN,NaN,6366101,6495118.915
Q06511,RRP15,WT,P,T16,R1,NaN,NaN,1,1.59719397
Q06511,RRP15,WT,P,T16,R2,NaN,NaN,1,0.739450615
Q06511,RRP15,WT,P,T16,R3,NaN,NaN,1,1.16826468
Q06511,RRP15,WT,P,T30,R1,NaN,NaN,4078101,8173358.633
Q06511,RRP15,WT,P,T30,R2,NaN,NaN,1,1.396355382
Q06511,RRP15,WT,P,T30,R3,NaN,NaN,2613201,5061103.656
Q06523,YPR148C,rim15KO,C,T00,R1,0.87762,0.96076,193250001,88059356.27
Q06523,YPR148C,rim15KO,C,T00,R2,1.0858,1.1076,212660001,80390112.04
Q06523,YPR148C,rim15KO,C,T00,R3,0.8446,0.97101,320530001,98005374.98
Q06523,YPR148C,rim15KO,C,T06,R1,0.82153,1.0927,116860001,129107546.2
Q06523,YPR148C,rim15KO,C,T06,R2,1.1707,1.3809,50998001,66635246.36
Q06523,YPR148C,rim15KO,C,T06,R3,1.019,1.4859,166480001,147636911.7
Q06523,YPR148C,rim15KO,C,T16,R1,0.79495,1.4954,95457001,152887954.5
Q06523,YPR148C,rim15KO,C,T16,R2,1.0626,1.6992,92701001,198737933.2
Q06523,YPR148C,rim15KO,C,T16,R3,0.7119,1.3909,75623001,98551025.37
Q06523,YPR148C,rim15KO,C,T30,R1,0.68508,1.3659,87988001,153289624.7
Q06523,YPR148C,rim15KO,C,T30,R2,1.0398,1.8319,39660001,99561283.27
Q06523,YPR148C,rim15KO,C,T30,R3,0.62203,1.3615,64548001,129022157.8
Q06523,YPR148C,rim15KO,P,T00,R1,0.87762,0.96076,193250001,88059356.27
Q06523,YPR148C,rim15KO,P,T00,R2,0.93539,0.94412,212660001,80390112.04
Q06523,YPR148C,rim15KO,P,T00,R3,0.8446,0.97101,320530001,98005374.98
Q06523,YPR148C,rim15KO,P,T06,R1,1.1181,1.1283,136470001,114971219.4
Q06523,YPR148C,rim15KO,P,T06,R2,0.87186,0.99091,80336001,73135681.03
