Protein IDs,Gene names,comparison,condition,term,estimate,std.error,statistic,p.value,qvalue,df
P25294,SIS1,nutrient (per genotype),rim15KO,nutrientP,0.03819966592564224,0.0892067519056609,0.4282149625404998,0.67307074337974,0.48097345180036394,NA
P25294,SIS1,nutrient (per genotype),WT,nutrientP,0.04671231491511139,0.11170009251055513,0.41819405754473565,0.6802613369711348,0.48362826576058227,NA
P25294,SIS1,nutrient (per genotype),rim15KO,samplingTime,0.01285817844469106,0.003654050934347,3.518883199965265,0.00215862333367602,0.0046025740987756,NA
P25294,SIS1,nutrient (per genotype),WT,samplingTime,0.00937216524055283,0.00457541406547883,2.048375317824271,0.05387806334125391,0.07565004600458428,NA
P25294,SIS1,nutrient (per genotype),rim15KO,samplingTime:nutrientP,-0.01576401653674669,0.00516760838895561,-3.050543955776151,0.0063135654796999,0.01188379252037246,NA
P25294,SIS1,nutrient (per genotype),WT,samplingTime:nutrientP,5.878428443315742e-4,0.0064706126248727704,0.09084809714491786,0.9285170212763554,0.5594601719902663,NA
P52286,SKP1,nutrient (per genotype),rim15KO,nutrientP,-0.05910657411095334,0.09479865218217014,-0.6234959332266771,0.5400049781406684,0.4258927989880613,NA
P52286,SKP1,nutrient (per genotype),WT,nutrientP,-0.09862028476541831,0.10312327983585252,-0.956333864888686,0.35032153563891766,0.32242439782233,NA
P52286,SKP1,nutrient (per genotype),rim15KO,samplingTime,-0.00178235860253926,0.00388310409449078,-0.459003559824218,0.6511810253484409,0.47246493222818353,NA
P52286,SKP1,nutrient (per genotype),WT,samplingTime,-0.00266319824429754,0.00422409412950739,-0.6304779587400244,0.5355202865868389,0.42374983433269,NA
P52286,SKP1,nutrient (per genotype),rim15KO,samplingTime:nutrientP,-0.00310405895167631,0.00549153847453536,-0.565243959606227,0.5781942057208703,0.4421203948449638,NA
P52286,SKP1,nutrient (per genotype),WT,samplingTime:nutrientP,-0.00438970687353122,0.00597377120668993,-0.7348300967093051,0.4709721418077568,0.39196434831829485,NA
P32790,SLA1,nutrient (per genotype),rim15KO,nutrientP,0.02370211480851565,0.11813450516377907,0.20063667914514527,0.8430089264522179,0.537026628575103,NA
P32790,SLA1,nutrient (per genotype),WT,nutrientP,0.05005477167929962,0.05916177176137144,0.8460661367816226,0.40752518643323254,0.3571946981024358,NA
P32790,SLA1,nutrient (per genotype),rim15KO,samplingTime,0.00901882259827548,0.00483897787724446,1.8637866977418835,0.07710054655021725,0.1019545472684396,NA
P32790,SLA1,nutrient (per genotype),WT,samplingTime,-0.00362429917781014,0.00242336059506887,-1.495567430280488,0.15037965339938147,0.173833037976587,NA
P32790,SLA1,nutrient (per genotype),rim15KO,samplingTime:nutrientP,-0.02316470293513782,0.00684334814202248,-3.384995539375221,0.0029413578439223,0.00606379611404084,NA
P32790,SLA1,nutrient (per genotype),WT,samplingTime:nutrientP,-0.01153474123448737,0.00342714942006693,-3.365695457264916,0.003075073566528,0.00630495868230089,NA
P33338,SLA2,nutrient (per genotype),rim15KO,nutrientP,-0.11117844748716772,0.09381397728223836,-1.1850947023884144,0.2498712006307196,0.2546129808407085,NA
P33338,SLA2,nutrient (per genotype),WT,nutrientP,0.04106190278840867,0.12432764081662163,0.33027171205615774,0.7446292705248698,0.5065875935194915,NA
P33338,SLA2,nutrient (per genotype),rim15KO,samplingTime,0.00281371307728862,0.00384277023902288,0.7322095525555229,0.472534742648558,0.3926859498164482,NA
P33338,SLA2,nutrient (per genotype),WT,samplingTime,-7.130028590682172e-4,0.00509265859799012,-0.14000601951790215,0.8900556123285215,0.5497138199615972,NA
P33338,SLA2,nutrient (per genotype),rim15KO,samplingTime:nutrientP,-0.01305360508739414,0.00543449778910986,-2.4019892166580927,0.0261391670172165,0.04092464466050219,NA
P33338,SLA2,nutrient (per genotype),WT,samplingTime:nutrientP,-0.01290787150240723,0.00720210685781357,-1.792235488481188,0.0882373425063502,0.11380261653452646,NA
P33333,SLC1,nutrient (per genotype),rim15KO,nutrientP,-0.0495297222398538,0.1116835089634669,-0.4434828624166492,0.6621768987889087,0.4770532127777759,NA
P33333,SLC1,nutrient (per genotype),WT,nutrientP,0.03845141349818486,0.11183035490006364,0.34383699785757355,0.7345573975453574,0.5034963937203111,NA
P33333,SLC1,nutrient (per genotype),rim15KO,samplingTime,-0.0123848504763237,0.00457473477692232,-2.70722808648935,0.01356168752804081,0.02324188599775251,NA
P33333,SLC1,nutrient (per genotype),WT,samplingTime,-0.01208799324459892,0.00458074982085525,-2.638867809275387,0.01574285208426037,0.02643204666369147,NA
P33333,SLC1,nutrient (per genotype),rim15KO,samplingTime:nutrientP,0.00385509623389115,0.0064696519657834,0.5958738204589562,0.5579435293916319,0.43364396400167743,NA
P33333,SLC1,nutrient (per genotype),WT,samplingTime:nutrientP,-0.00531832394493337,0.00647815852249162,-0.8209623037887389,0.42134604255488506,0.3650224823922368,NA
Q00772,SLT2,nutrient (per genotype),rim15KO,nutrientP,-0.11930397830103875,0.11207914342427984,-1.0644619030447888,0.2998028552884573,0.28941836047192904,NA
Q00772,SLT2,nutrient (per genotype),WT,nutrientP,-0.04016513492432116,0.14010285360180977,-0.28668320374455475,0.7773037396218425,0.5173820828957998,NA
Q00772,SLT2,nutrient (per genotype),rim15KO,samplingTime,-0.00512760425845383,0.00459094059588009,-1.1168962332153338,0.27727738701795385,0.2741968355257115,NA
Q00772,SLT2,nutrient (per genotype),WT,samplingTime,0.00179126479738145,0.00573883649132043,0.3121303072653515,0.7581723139884599,0.5114182059265368,NA
Q00772,SLT2,nutrient (per genotype),rim15KO,samplingTime:nutrientP,-0.00481325699253466,0.00649257045474283,-0.7413484422057479,0.4670986655321422,0.3901373586488769,NA
Q00772,SLT2,nutrient (per genotype),WT,samplingTime:nutrientP,-0.00375886547744031,0.00811594039826697,-0.4631460179578147,0.6482598620736704,0.4713923189289662,NA
P39990,SNU13,nutrient (per genotype),rim15KO,nutrientP,-0.16647435137170805,0.12179086369521532,-1.3668870251902825,0.1868301396771161,0.2054289444115416,NA
P39990,SNU13,nutrient (per genotype),WT,nutrientP,-0.26310344535163716,0.10842144374622124,-2.4266735090474847,0.02481281794860152,0.0391773158490373,NA
P39990,SNU13,nutrient (per genotype),rim15KO,samplingTime,-0.0016626421706759,0.00498874815833519,-0.33327843336768964,0.7423927239995425,0.5057030128775671,NA
P39990,SNU13,nutrient (per genotype),WT,samplingTime,7.538198845750265e-4,0.00444111537928319,0.16973661348485256,0.8669224254028947,0.5434767489200888,NA
P39990,SNU13,nutrient (per genotype),rim15KO,samplingTime:nutrientP,-0.01614916497809363,0.00705515530478143,-2.2889878791398104,0.0330935419150278,0.05009026336583296,NA
P39990,SNU13,nutrient (per genotype),WT,samplingTime:nutrientP,-0.01863768089653888,0.00628068560144602,-2.9674596181423016,0.00761292005504599,0.01397670726449028,NA
P00445,SOD1,nutrient (per genotype),rim15KO,nutrientP,-0.19738467802853507,0.10818984404444693,-1.8244288987739443,0.0830641513654742,0.10832547722952549,NA
P00445,SOD1,nutrient (per genotype),WT,nutrientP,-0.11215135252255516,0.08975524320889579,-1.2495242451912787,0.22589912276737345,0.2361531407196751,NA
P00445,SOD1,nutrient (per genotype),rim15KO,samplingTime,0.0251809366347854,0.00443162868585938,5.682095324261645,1.4641340186620404e-5,4.7631360238330457e-5,NA
P00445,SOD1,nutrient (per genotype),WT,samplingTime,0.00878147279574515,0.00367651801353386,2.3885297891698385,0.02688985684309535,0.04195369689850488,NA
P00445,SOD1,nutrient (per genotype),rim15KO,samplingTime:nutrientP,-0.03444413103852904,0.006267269390944,-5.49587529910549,2.222872799571087e-5,7.078802017651035e-5,NA
P00445,SOD1,nutrient (per genotype),WT,samplingTime:nutrientP,-0.00406558216330596,0.00519938163704858,-0.7819357083419994,0.44341169919587065,0.3778598920178715,NA
P00447,SOD2,nutrient (per genotype),rim15KO,nutrientP,-0.3562840144180037,0.2269895030460404,-1.5696056850071105,0.1321934010182789,0.1571737529669709,NA
P00447,SOD2,nutrient (per genotype),WT,nutrientP,0.02971572760160695,0.21255849675698213,0.13980023407665,0.8902161096377292,0.5497138199615972,NA
P00447,SOD2,nutrient (per genotype),rim15KO,samplingTime,0.05933460635355647,0.00929785232590351,6.381538905307432,3.1637297398943815e-6,1.1072493740756816e-5,NA
P00447,SOD2,nutrient (per genotype),WT,samplingTime,0.02936872381163646,0.00870673527604313,3.3731040258505915,0.00302305500480563,0.00621080961685998,NA
P00447,SOD2,nutrient (per genotype),rim15KO,samplingTime:nutrientP,-0.05892211792335309,0.01314914886023497,-4.481059462452549,2.2864244228437385e-4,6.157795637916352e-4,NA
P00447,SOD2,nutrient (per genotype),WT,samplingTime:nutrientP,-0.00963085967267485,0.01231318311137245,-0.7821584057967752,0.4432837989249436,0.3777834842903859,NA
P37262,SOL2,nutrient (per genotype),rim15KO,nutrientP,-0.1840139321180327,0.14017377869478004,-1.312755736711015,0.2041302980539698,0.21924202030364404,NA
P37262,SOL2,nutrient (per genotype),WT,nutrientP,-0.02055304755379053,0.07893701687013811,-0.2603727423295337,0.7972381411383285,0.5241358021324651,NA
P37262,SOL2,nutrient (per genotype),rim15KO,samplingTime,0.01097371174865579,0.00574174169632678,1.911216548747936,0.07041534599837097,0.09449926901166876,NA
P37262,SOL2,nutrient (per genotype),WT,samplingTime,0.00214848330737949,0.00323338619652835,0.6644685097271382,0.5139793771910295,0.4138475405767794,NA
P37262,SOL2,nutrient (per genotype),rim15KO,samplingTime:nutrientP,-0.01719736064007769,0.00812004897858843,-2.11788878188112,0.04690585392943814,0.06740797626514165,NA
P37262,SOL2,nutrient (per genotype),WT,samplingTime:nutrientP,-0.00692143314515006,0.0045726986115203604,-1.5136429782869036,0.14575980823006773,0.16972385448592447,NA
P38858,SOL3,nutrient (per genotype),rim15KO,nutrientP,0.232976587855042,0.1749637792145275,1.3315703907457532,0.1979799028478998,0.21433721675841003,NA
P38858,SOL3,nutrient (per genotype),WT,nutrientP,0.3536072455712373,0.1854067699588724,1.907197054614973,0.07096138566097812,0.09512305753959396,NA
P38858,SOL3,nutrient (per genotype),rim15KO,samplingTime,0.00494760737985674,0.00716679564335933,0.6903513963651434,0.49790719479424805,0.40567165549125367,NA
P38858,SOL3,nutrient (per genotype),WT,samplingTime,0.00704552107031352,0.00759455721153195,0.9277066291126564,0.3646210460047676,0.33158040874872863,NA
P38858,SOL3,nutrient (per genotype),rim15KO,samplingTime:nutrientP,0.006265484069766,0.01013537959759518,0.618179517543932,0.5434333379629681,0.427455937225991,NA
P38858,SOL3,nutrient (per genotype),WT,samplingTime:nutrientP,-0.0025112856583513,0.01074032580876687,-0.23381838717606224,0.8175026965730813,0.5302604150565943,NA
Q12074,SPE3,nutrient (per genotype),rim15KO,nutrientP,-0.127677975878333,0.10701770150164916,-1.1930547384851604,0.24680966793647904,0.2524044632245537,NA
Q12074,SPE3,nutrient (per genotype),WT,nutrientP,-0.09572790358991624,0.05607863183567632,-1.707029940930472,0.10329575135844822,0.12909523179145022,NA
Q12074,SPE3,nutrient (per genotype),rim15KO,samplingTime,-0.0029829914583962,0.00438361585653647,-0.6804865106846039,0.5039987360702685,0.40862526771493946,NA
Q12074,SPE3,nutrient (per genotype),WT,samplingTime,0.0013207743798058,0.00229707026294106,0.5749821418674186,0.5717156519722373,0.4393536842442114,NA
Q12074,SPE3,nutrient (per genotype),rim15KO,samplingTime:nutrientP,-0.00391266192124644,0.00619936899654762,-0.6311387374143035,0.5350969039870842,0.4235674727710926,NA
Q12074,SPE3,nutrient (per genotype),WT,samplingTime:nutrientP,-0.01363329465568491,0.00324854791957518,-4.196734969963977,4.440953663492655e-4,0.00112460905280808,NA
P39986,SPF1,nutrient (per genotype),rim15KO,nutrientP,-0.00996668425223145,0.08981195798046941,-0.11097279779156816,0.9127440213230448,0.5554782057144774,NA
P39986,SPF1,nutrient (per genotype),WT,nutrientP,-0.06104412014027623,0.15453369565613193,-0.3950214215811643,0.6970084460712243,0.4896703289157776,NA
P39986,SPF1,nutrient (per genotype),rim15KO,samplingTime,0.00261346732681682,0.00367884114109576,0.7104050505530628,0.4856551007315557,0.3995766492742597,NA
P39986,SPF1,nutrient (per genotype),WT,samplingTime,-0.01223213021977843,0.00632994681386389,-1.9324222745422652,0.06759556893915045,0.0914365213335146,NA
P39986,SPF1,nutrient (per genotype),rim15KO,samplingTime:nutrientP,-0.02351279562262263,0.00520266703555374,-4.519373517840365,2.0911835758532637e-4,5.67606970588743e-4,NA
P39986,SPF1,nutrient (per genotype),WT,samplingTime:nutrientP,-0.01583409134672036,0.00895189663326668,-1.7687973839955151,0.09217737741561852,0.11793738524557254,NA
P32558,SPT16,nutrient (per genotype),rim15KO,nutrientP,-0.09334449471705676,0.06991288254594306,-1.3351544281658774,0.1968250073549701,0.2134963026477581,NA
P32558,SPT16,nutrient (per genotype),WT,nutrientP,-0.05653665810469641,0.10200810555117422,-0.5542369187155797,0.5855613731548226,0.4451978735490302,NA
P32558,SPT16,nutrient (per genotype),rim15KO,samplingTime,0.00801458417026968,0.00286374325185675,2.798639216372942,0.01109039330215899,0.0194571758546268,NA
P32558,SPT16,nutrient (per genotype),WT,samplingTime,-7.682793834268931e-4,0.00417841481095987,-0.18386862439117252,0.855967932530348,0.5403320121187164,NA
P32558,SPT16,nutrient (per genotype),rim15KO,samplingTime:nutrientP,-0.01029849213287563,0.00404994454593024,-2.5428723816044583,0.01937099458446686,0.03167846172217704,NA
P32558,SPT16,nutrient (per genotype),WT,samplingTime:nutrientP,-0.00742362804122403,0.00590917089488006,-1.2562892786966364,0.2234879959459294,0.23447609641560824,NA
P27692,SPT5,nutrient (per genotype),rim15KO,nutrientP,-0.1242434890829912,0.11580370800557108,-1.072880059047972,0.29610031569266065,0.28685307830009193,NA
P27692,SPT5,nutrient (per genotype),WT,nutrientP,0.09576066619347334,0.10010899457707056,0.9565640589842348,0.3502081233994463,0.32237550164786444,NA
P27692,SPT5,nutrient (per genotype),rim15KO,samplingTime,-0.00165609967764182,0.00474350470563151,-0.3491299746526436,0.7306406745601289,0.5022939296234854,NA
P27692,SPT5,nutrient (per genotype),WT,samplingTime,-0.00983390596747546,0.00410062419443018,-2.3981485503676985,0.02635136732908059,0.04121768530219525,NA
P27692,SPT5,nutrient (per genotype),rim15KO,samplingTime:nutrientP,-0.01772145133922878,0.00670832868788467,-2.6417088612896897,0.01564594208010129,0.02628944009377564,NA
P27692,SPT5,nutrient (per genotype),WT,samplingTime:nutrientP,-0.01443115318909035,0.00579915834995841,-2.488490970279132,0.02176139895263183,0.03494841054161289,NA
P23615,SPT6,nutrient (per genotype),rim15KO,nutrientP,-0.1860926280543644,0.08553081831293391,-2.175737725009274,0.04173759821566873,0.06094250652047692,NA
P23615,SPT6,nutrient (per genotype),WT,nutrientP,-0.01378307246495469,0.11077232542833984,-0.1244270390790988,0.9022192674276246,0.5528359192622756,NA
P23615,SPT6,nutrient (per genotype),rim15KO,samplingTime,0.00627694890146516,0.00350347882750349,1.7916331767696114,0.08833673620233089,0.11390850348199284,NA
P23615,SPT6,nutrient (per genotype),WT,samplingTime,0.00352153871486799,0.00453741124505095,0.7761118674682638,0.44676451562176867,0.3798161523334401,NA
P23615,SPT6,nutrient (per genotype),rim15KO,samplingTime:nutrientP,-0.01289324686947939,0.00495466727334243,-2.6022427255305005,0.01704405740864326,0.02835653569039242,NA
P23615,SPT6,nutrient (per genotype),WT,samplingTime:nutrientP,-0.01381398561881512,0.00641686852081524,-2.152761206498913,0.04372498084661277,0.06347381880172409,NA
P21827,SRM1,nutrient (per genotype),rim15KO,nutrientP,-0.04713815983641483,0.100499730781861,-0.4690376727349672,0.644115235304922,0.4700390372119528,NA
P21827,SRM1,nutrient (per genotype),WT,nutrientP,0.0043474544884841,0.05415324164510107,0.08028059551772723,0.9368119924467228,0.5614791158587534,NA
P21827,SRM1,nutrient (per genotype),rim15KO,samplingTime,0.00896101331933626,0.00411662937300352,2.17678408896894,0.04164908025495974,0.06083123851267681,NA
P21827,SRM1,nutrient (per genotype),WT,samplingTime,0.00305808466677927,0.00221820320776239,1.3786314328992912,0.1832348478642892,0.20222970251331293,NA
P21827,SRM1,nutrient (per genotype),rim15KO,samplingTime:nutrientP,-0.00792786550285952,0.00582179309056503,-1.3617566580488143,0.1884181897327748,0.20671497579921325,NA
P21827,SRM1,nutrient (per genotype),WT,samplingTime:nutrientP,-0.00743422119656552,0.00313701306051707,-2.3698406902201836,0.0279654557222877,0.04336137830135005,NA
Q02821,SRP1,nutrient (per genotype),rim15KO,nutrientP,-0.2302167422850381,0.09223102149546422,-2.4960879599101027,0.02141160847570925,0.03450724928472513,NA
Q02821,SRP1,nutrient (per genotype),WT,nutrientP,0.00651207777824377,0.09541945179734924,0.06824685801039865,0.9462668315197524,0.5635392583131498,NA
Q02821,SRP1,nutrient (per genotype),rim15KO,samplingTime,0.01200916015970098,0.0037779298435581,3.17876738240078,0.00471931680112122,0.00918936736205709,NA
Q02821,SRP1,nutrient (per genotype),WT,samplingTime,0.00304446697787128,0.00390853303754082,0.778928295764593,0.4451411471556833,0.3788272133940438,NA
Q02821,SRP1,nutrient (per genotype),rim15KO,samplingTime:nutrientP,-0.02910002521066398,0.00534279962245393,-5.446587419892499,2.484154706976074e-5,7.858933238848418e-5,NA
Q02821,SRP1,nutrient (per genotype),WT,samplingTime:nutrientP,-0.02294135258039919,0.00552750043067353,-4.15040267624253,4.949107862311103e-4,0.00124199100024469,NA
P38687,SRP68,nutrient (per genotype),rim15KO,nutrientP,-0.21816202519823333,0.1130905651695803,-1.9290912983863635,0.0680317762376147,0.09189084654561144,NA
P38687,SRP68,nutrient (per genotype),WT,nutrientP,-0.06879152972367489,0.12572587696495638,-0.5471549006800659,0.5903261548591279,0.44722021316629096,NA
P38687,SRP68,nutrient (per genotype),rim15KO,samplingTime,0.00927677841505811,0.00463237004482294,2.0025987400176866,0.05896431396887509,0.08160594385462996,NA
